,Community,month,year,Street_lights
4985,63,4,2011,17
4986,63,4,2012,9
4987,63,4,2013,5
4988,63,4,2014,10
4989,63,4,2015,8
4990,63,4,2016,7
4991,63,4,2017,3
4992,63,4,2018,1
4993,63,5,2010,29
4994,63,5,2011,26
4995,63,5,2012,11
4996,63,5,2013,17
4997,63,5,2014,3
4998,63,5,2015,4
4999,63,5,2016,8
5000,63,5,2017,3
5001,63,5,2018,1
5002,63,6,2010,28
5003,63,6,2011,7
5004,63,6,2012,8
5005,63,6,2013,8
5006,63,6,2014,5
5007,63,6,2015,13
5008,63,6,2016,3
5009,63,6,2017,1
5010,63,6,2018,1
5011,63,7,2010,5
5012,63,7,2011,4
5013,63,7,2012,24
5014,63,7,2013,6
5015,63,7,2014,11
5016,63,7,2015,11
5017,63,7,2016,4
5018,63,7,2018,1
5019,63,8,2009,1
5020,63,8,2010,4
5021,63,8,2011,29
5022,63,8,2012,14
5023,63,8,2013,9
5024,63,8,2014,4
5025,63,8,2015,22
5026,63,8,2016,8
5027,63,8,2017,2
5028,63,9,2010,7
5029,63,9,2011,20
5030,63,9,2012,9
5031,63,9,2013,8
5032,63,9,2014,2
5033,63,9,2015,5
5034,63,9,2016,5
5035,63,9,2017,1
5036,63,9,2018,4
5037,63,10,2010,7
5038,63,10,2011,13
5039,63,10,2012,7
5040,63,10,2013,3
5041,63,10,2014,4
5042,63,10,2015,3
5043,63,10,2016,2
5044,63,10,2017,1
5045,63,10,2018,2
5046,63,11,2010,5
5047,63,11,2011,7
5048,63,11,2012,9
5049,63,11,2013,6
5050,63,11,2014,1
5051,63,11,2015,6
5052,63,11,2016,1
5053,63,11,2017,2
5054,63,12,2010,4
5055,63,12,2011,8
5056,63,12,2012,7
5057,63,12,2013,4
5058,63,12,2015,3
5059,63,12,2016,1
5060,64,1,2011,2
5061,64,1,2012,3
5062,64,1,2013,1
5063,64,1,2014,1
5064,64,1,2018,1
5065,64,2,2012,4
5066,64,2,2013,1
5067,64,2,2018,2
5068,64,3,2010,2
5069,64,3,2011,3
5070,64,3,2012,1
5071,64,3,2013,2
5072,64,3,2015,2
5073,64,3,2018,1
5074,64,4,2010,3
5075,64,4,2011,6
5076,64,4,2012,5
5077,64,4,2015,1
5078,64,4,2016,1
5079,64,5,2010,5
5080,64,5,2011,2
5081,64,5,2012,1
5082,64,5,2013,1
5083,64,5,2015,2
5084,64,5,2016,3
5085,64,6,2010,2
5086,64,6,2011,5
5087,64,6,2012,2
5088,64,6,2013,1
5089,64,6,2016,1
5090,64,7,2010,7
5091,64,7,2011,7
5092,64,7,2012,1
5093,64,7,2015,3
5094,64,7,2016,1
5095,64,8,2010,4
5096,64,8,2011,5
5097,64,8,2012,2
5098,64,8,2013,1
5099,64,8,2014,1
5100,64,8,2016,1
5101,64,8,2018,1
5102,64,9,2010,2
5103,64,9,2011,13
5104,64,9,2012,2
5105,64,9,2014,1
5106,64,9,2017,1
5107,64,10,2010,1
5108,64,10,2011,2
5109,64,10,2012,2
5110,64,10,2015,1
5111,64,11,2010,1
5112,64,11,2011,8
5113,64,11,2014,1
5114,64,11,2015,1
5115,64,11,2016,1
5116,64,12,2011,5
5117,64,12,2012,1
5118,64,12,2014,1
5119,64,12,2017,1
5120,65,1,2011,5
5121,65,1,2014,2
5122,65,1,2015,1
5123,65,2,2011,8
5124,65,2,2012,1
5125,65,2,2015,1
5126,65,3,2010,3
5127,65,3,2011,7
5128,65,3,2012,2
5129,65,3,2014,1
5130,65,3,2015,2
5131,65,3,2017,1
5132,65,4,2010,5
5133,65,4,2011,8
5134,65,4,2012,3
5135,65,4,2013,1
5136,65,4,2014,2
5137,65,4,2015,1
5138,65,4,2016,5
5139,65,4,2017,1
5140,65,4,2018,1
5141,65,5,2010,9
5142,65,5,2011,7
5143,65,5,2012,4
5144,65,5,2013,2
5145,65,5,2015,2
5146,65,5,2016,3
5147,65,5,2017,1
5148,65,5,2018,2
5149,65,6,2010,15
5150,65,6,2011,30
5151,65,6,2012,1
5152,65,6,2013,1
5153,65,6,2015,5
5154,65,6,2016,3
5155,65,6,2018,1
5156,65,7,2010,8
5157,65,7,2011,10
5158,65,7,2013,1
5159,65,7,2014,2
5160,65,7,2015,1
5161,65,7,2017,1
5162,65,7,2018,1
5163,65,8,2010,8
5164,65,8,2011,6
5165,65,8,2012,1
5166,65,8,2013,2
5167,65,8,2015,3
5168,65,8,2016,5
5169,65,8,2017,1
5170,65,8,2018,2
5171,65,9,2010,3
5172,65,9,2011,1
5173,65,9,2012,1
5174,65,9,2013,1
5175,65,9,2014,2
5176,65,9,2016,1
5177,65,9,2017,1
5178,65,9,2018,2
5179,65,10,2009,1
5180,65,10,2010,2
5181,65,10,2011,44
5182,65,10,2013,2
5183,65,10,2014,1
5184,65,10,2015,4
5185,65,10,2016,2
5186,65,11,2009,1
5187,65,11,2010,4
5188,65,11,2011,3
5189,65,11,2015,1
5190,65,12,2010,2
5191,65,12,2011,4
5192,65,12,2013,1
5193,65,12,2014,2
5194,65,12,2015,2
5195,66,1,2010,1
5196,66,1,2011,34
5197,66,1,2012,26
5198,66,1,2013,36
5199,66,1,2014,7
5200,66,1,2015,5
5201,66,1,2016,9
5202,66,1,2017,6
5203,66,1,2018,6
5204,66,2,2009,1
5205,66,2,2010,8
5206,66,2,2011,25
5207,66,2,2012,24
5208,66,2,2013,13
5209,66,2,2014,11
5210,66,2,2015,6
5211,66,2,2016,6
5212,66,2,2017,10
5213,66,2,2018,6
5214,66,3,2010,24
5215,66,3,2011,42
5216,66,3,2012,50
5217,66,3,2013,22
5218,66,3,2014,18
5219,66,3,2015,13
5220,66,3,2016,8
5221,66,3,2017,10
5222,66,3,2018,12
5223,66,4,2009,1
5224,66,4,2010,22
5225,66,4,2011,65
5226,66,4,2012,24
5227,66,4,2013,19
5228,66,4,2014,5
5229,66,4,2015,13
5230,66,4,2016,15
5231,66,4,2017,13
5232,66,4,2018,8
5233,66,5,2010,28
5234,66,5,2011,49
5235,66,5,2012,47
5236,66,5,2013,27
5237,66,5,2014,19
5238,66,5,2015,12
5239,66,5,2016,18
5240,66,5,2017,9
5241,66,5,2018,11
5242,66,6,2010,21
5243,66,6,2011,52
5244,66,6,2012,32
5245,66,6,2013,26
5246,66,6,2014,17
5247,66,6,2015,18
5248,66,6,2016,23
5249,66,6,2017,10
5250,66,6,2018,16
5251,66,7,2009,1
5252,66,7,2010,35
5253,66,7,2011,43
5254,66,7,2012,77
5255,66,7,2013,44
5256,66,7,2014,18
5257,66,7,2015,22
5258,66,7,2016,22
5259,66,7,2017,12
5260,66,7,2018,15
5261,66,8,2008,1
5262,66,8,2010,40
5263,66,8,2011,62
5264,66,8,2012,44
5265,66,8,2013,18
5266,66,8,2014,9
5267,66,8,2015,20
5268,66,8,2016,24
5269,66,8,2017,10
5270,66,8,2018,17
5271,66,9,2010,42
5272,66,9,2011,33
5273,66,9,2012,22
5274,66,9,2013,25
5275,66,9,2014,15
5276,66,9,2015,16
5277,66,9,2016,20
5278,66,9,2017,3
5279,66,9,2018,9
5280,66,10,2008,3
5281,66,10,2009,3
5282,66,10,2010,20
5283,66,10,2011,50
5284,66,10,2012,36
5285,66,10,2013,19
5286,66,10,2014,7
5287,66,10,2015,19
5288,66,10,2016,15
5289,66,10,2017,2
5290,66,10,2018,11
5291,66,11,2009,3
5292,66,11,2010,28
5293,66,11,2011,41
5294,66,11,2012,27
5295,66,11,2013,10
5296,66,11,2014,6
5297,66,11,2015,7
5298,66,11,2016,11
5299,66,11,2017,7
5300,66,12,2008,1
5301,66,12,2009,4
5302,66,12,2010,19
5303,66,12,2011,32
5304,66,12,2012,18
5305,66,12,2013,6
5306,66,12,2014,5
5307,66,12,2015,15
5308,66,12,2016,8
5309,66,12,2017,4
5310,67,1,2010,6
5311,67,1,2011,75
5312,67,1,2012,85
5313,67,1,2013,80
5314,67,1,2014,62
5315,67,1,2015,26
5316,67,1,2016,15
5317,67,1,2017,13
5318,67,1,2018,16
5319,67,2,2010,16
5320,67,2,2011,71
5321,67,2,2012,96
5322,67,2,2013,58
5323,67,2,2014,42
5324,67,2,2015,11
5325,67,2,2016,21
5326,67,2,2017,40
5327,67,2,2018,10
5328,67,3,2010,42
5329,67,3,2011,116
5330,67,3,2012,142
5331,67,3,2013,33
5332,67,3,2014,52
5333,67,3,2015,31
5334,67,3,2016,36
5335,67,3,2017,33
5336,67,3,2018,30
5337,67,4,2010,40
5338,67,4,2011,179
5339,67,4,2012,82
5340,67,4,2013,62
5341,67,4,2014,46
5342,67,4,2015,51
5343,67,4,2016,53
5344,67,4,2017,34
5345,67,4,2018,19
5346,67,5,2009,2
5347,67,5,2010,59
5348,67,5,2011,143
5349,67,5,2012,82
5350,67,5,2013,85
5351,67,5,2014,67
5352,67,5,2015,40
5353,67,5,2016,62
5354,67,5,2017,26
5355,67,5,2018,34
5356,67,6,2010,37
5357,67,6,2011,124
5358,67,6,2012,104
5359,67,6,2013,98
5360,67,6,2014,51
5361,67,6,2015,47
5362,67,6,2016,38
5363,67,6,2017,34
5364,67,6,2018,54
5365,67,7,2009,1
5366,67,7,2010,66
5367,67,7,2011,149
5368,67,7,2012,100
5369,67,7,2013,73
5370,67,7,2014,42
5371,67,7,2015,63
5372,67,7,2016,47
5373,67,7,2017,54
5374,67,7,2018,29
5375,67,8,2008,1
5376,67,8,2009,6
5377,67,8,2010,71
5378,67,8,2011,111
5379,67,8,2012,120
5380,67,8,2013,103
5381,67,8,2014,47
5382,67,8,2015,49
5383,67,8,2016,63
5384,67,8,2017,33
5385,67,8,2018,34
5386,67,9,2008,1
5387,67,9,2009,7
5388,67,9,2010,85
5389,67,9,2011,103
5390,67,9,2012,68
5391,67,9,2013,69
5392,67,9,2014,55
5393,67,9,2015,50
5394,67,9,2016,45
5395,67,9,2017,28
5396,67,9,2018,47
5397,67,10,2009,10
5398,67,10,2010,74
5399,67,10,2011,86
5400,67,10,2012,74
5401,67,10,2013,74
5402,67,10,2014,40
5403,67,10,2015,94
5404,67,10,2016,32
5405,67,10,2017,24
5406,67,10,2018,20
5407,67,11,2008,2
5408,67,11,2009,14
5409,67,11,2010,55
5410,67,11,2011,77
5411,67,11,2012,65
5412,67,11,2013,46
5413,67,11,2014,20
5414,67,11,2015,41
5415,67,11,2016,30
5416,67,11,2017,9
5417,67,12,2009,7
5418,67,12,2010,44
5419,67,12,2011,83
5420,67,12,2012,73
5421,67,12,2013,30
5422,67,12,2014,26
5423,67,12,2015,41
5424,67,12,2016,11
5425,67,12,2017,17
5426,68,1,2010,4
5427,68,1,2011,54
5428,68,1,2012,59
5429,68,1,2013,65
5430,68,1,2014,28
5431,68,1,2015,14
5432,68,1,2016,8
5433,68,1,2017,16
5434,68,1,2018,19
5435,68,2,2010,5
5436,68,2,2011,51
5437,68,2,2012,50
5438,68,2,2013,44
5439,68,2,2014,14
5440,68,2,2015,15
5441,68,2,2016,12
5442,68,2,2017,25
5443,68,2,2018,18
5444,68,3,2010,19
5445,68,3,2011,85
5446,68,3,2012,93
5447,68,3,2013,33
5448,68,3,2014,26
5449,68,3,2015,21
5450,68,3,2016,33
5451,68,3,2017,32
5452,68,3,2018,21
5453,68,4,2008,1
5454,68,4,2010,26
5455,68,4,2011,97
5456,68,4,2012,97
5457,68,4,2013,26
5458,68,4,2014,25
5459,68,4,2015,38
5460,68,4,2016,41
5461,68,4,2017,42
5462,68,4,2018,22
5463,68,5,2009,1
5464,68,5,2010,42
5465,68,5,2011,89
5466,68,5,2012,79
5467,68,5,2013,54
5468,68,5,2014,45
5469,68,5,2015,27
5470,68,5,2016,44
5471,68,5,2017,37
5472,68,5,2018,25
5473,68,6,2009,1
5474,68,6,2010,48
5475,68,6,2011,85
5476,68,6,2012,56
5477,68,6,2013,58
5478,68,6,2014,35
5479,68,6,2015,32
5480,68,6,2016,31
5481,68,6,2017,22
5482,68,6,2018,29
5483,68,7,2008,1
5484,68,7,2009,3
5485,68,7,2010,43
5486,68,7,2011,108
5487,68,7,2012,59
5488,68,7,2013,42
5489,68,7,2014,35
5490,68,7,2015,24
5491,68,7,2016,38
5492,68,7,2017,17
5493,68,7,2018,24
5494,68,8,2009,5
5495,68,8,2010,54
5496,68,8,2011,64
5497,68,8,2012,92
5498,68,8,2013,110
5499,68,8,2014,44
5500,68,8,2015,26
5501,68,8,2016,41
5502,68,8,2017,22
5503,68,8,2018,26
5504,68,9,2008,2
5505,68,9,2009,4
5506,68,9,2010,48
5507,68,9,2011,63
5508,68,9,2012,52
5509,68,9,2013,80
5510,68,9,2014,42
5511,68,9,2015,26
5512,68,9,2016,23
5513,68,9,2017,22
5514,68,9,2018,30
5515,68,10,2009,8
5516,68,10,2010,52
5517,68,10,2011,63
5518,68,10,2012,67
5519,68,10,2013,56
5520,68,10,2014,30
5521,68,10,2015,32
5522,68,10,2016,18
5523,68,10,2017,17
5524,68,10,2018,16
5525,68,11,2009,9
5526,68,11,2010,49
5527,68,11,2011,53
5528,68,11,2012,52
5529,68,11,2013,28
5530,68,11,2014,32
5531,68,11,2015,23
5532,68,11,2016,15
5533,68,11,2017,18
5534,68,12,2009,8
5535,68,12,2010,29
5536,68,12,2011,73
5537,68,12,2012,31
5538,68,12,2013,37
5539,68,12,2014,21
5540,68,12,2015,14
5541,68,12,2016,12
5542,68,12,2017,14
5543,69,1,2011,16
5544,69,1,2012,26
5545,69,1,2013,21
5546,69,1,2014,13
5547,69,1,2015,9
5548,69,1,2016,9
5549,69,1,2017,13
5550,69,1,2018,6
5551,69,2,2010,6
5552,69,2,2011,52
5553,69,2,2012,28
5554,69,2,2013,23
5555,69,2,2014,6
5556,69,2,2015,8
5557,69,2,2016,4
5558,69,2,2017,12
5559,69,2,2018,12
5560,69,3,2010,15
5561,69,3,2011,40
5562,69,3,2012,43
5563,69,3,2013,30
5564,69,3,2014,15
5565,69,3,2015,31
5566,69,3,2016,12
5567,69,3,2017,31
5568,69,3,2018,20
5569,69,4,2010,22
5570,69,4,2011,45
5571,69,4,2012,43
5572,69,4,2013,16
5573,69,4,2014,14
5574,69,4,2015,28
5575,69,4,2016,19
5576,69,4,2017,15
5577,69,4,2018,23
5578,69,5,2010,35
5579,69,5,2011,47
5580,69,5,2012,42
5581,69,5,2013,49
5582,69,5,2014,15
5583,69,5,2015,35
5584,69,5,2016,44
5585,69,5,2017,29
5586,69,5,2018,13
5587,69,6,2010,31
5588,69,6,2011,50
5589,69,6,2012,39
5590,69,6,2013,21
5591,69,6,2014,14
5592,69,6,2015,23
5593,69,6,2016,28
5594,69,6,2017,21
5595,69,6,2018,27
5596,69,7,2010,38
5597,69,7,2011,56
5598,69,7,2012,41
5599,69,7,2013,41
5600,69,7,2014,23
5601,69,7,2015,31
5602,69,7,2016,24
5603,69,7,2017,11
5604,69,7,2018,13
5605,69,8,2009,3
5606,69,8,2010,35
5607,69,8,2011,54
5608,69,8,2012,37
5609,69,8,2013,29
5610,69,8,2014,39
5611,69,8,2015,32
5612,69,8,2016,24
5613,69,8,2017,13
5614,69,8,2018,23
5615,69,9,2008,1
5616,69,9,2009,6
5617,69,9,2010,31
5618,69,9,2011,47
5619,69,9,2012,27
5620,69,9,2013,35
5621,69,9,2014,19
5622,69,9,2015,21
5623,69,9,2016,21
5624,69,9,2017,14
5625,69,9,2018,21
5626,69,10,2009,5
5627,69,10,2010,35
5628,69,10,2011,43
5629,69,10,2012,21
5630,69,10,2013,33
5631,69,10,2014,21
5632,69,10,2015,25
5633,69,10,2016,15
5634,69,10,2017,22
5635,69,10,2018,9
5636,69,11,2009,3
5637,69,11,2010,23
5638,69,11,2011,33
5639,69,11,2012,20
5640,69,11,2013,18
5641,69,11,2014,12
5642,69,11,2015,23
5643,69,11,2016,8
5644,69,11,2017,8
5645,69,12,2009,3
5646,69,12,2010,30
5647,69,12,2011,40
5648,69,12,2012,13
5649,69,12,2013,12
5650,69,12,2014,17
5651,69,12,2015,9
5652,69,12,2016,4
5653,69,12,2017,9
5654,70,1,2011,6
5655,70,1,2012,9
5656,70,1,2013,3
5657,70,1,2014,3
5658,70,1,2015,4
5659,70,1,2016,2
5660,70,1,2017,2
5661,70,1,2018,1
5662,70,2,2010,1
5663,70,2,2011,3
5664,70,2,2012,8
5665,70,2,2013,1
5666,70,2,2015,1
5667,70,2,2016,3
5668,70,2,2017,3
5669,70,2,2018,1
5670,70,3,2010,8
5671,70,3,2011,4
5672,70,3,2012,10
5673,70,3,2013,1
5674,70,3,2014,2
5675,70,3,2015,10
5676,70,3,2016,5
5677,70,3,2018,2
5678,70,4,2010,6
5679,70,4,2011,11
5680,70,4,2012,7
5681,70,4,2013,2
5682,70,4,2014,1
5683,70,4,2015,3
5684,70,4,2016,7
5685,70,4,2017,6
5686,70,5,2010,8
5687,70,5,2011,15
5688,70,5,2012,10
5689,70,5,2013,7
5690,70,5,2014,1
5691,70,5,2015,4
5692,70,5,2016,8
5693,70,5,2018,3
5694,70,6,2010,2
5695,70,6,2011,21
5696,70,6,2012,4
5697,70,6,2013,6
5698,70,6,2014,11
5699,70,6,2015,4
5700,70,6,2016,4
5701,70,6,2017,1
5702,70,7,2010,6
5703,70,7,2011,15
5704,70,7,2012,8
5705,70,7,2013,2
5706,70,7,2014,4
5707,70,7,2015,3
5708,70,7,2016,7
5709,70,7,2018,1
5710,70,8,2010,13
5711,70,8,2011,14
5712,70,8,2012,1
5713,70,8,2013,4
5714,70,8,2014,4
5715,70,8,2015,7
5716,70,8,2016,17
5717,70,8,2017,1
5718,70,8,2018,3
5719,70,9,2009,1
5720,70,9,2010,6
5721,70,9,2011,13
5722,70,9,2012,1
5723,70,9,2013,2
5724,70,9,2014,3
5725,70,9,2015,13
5726,70,9,2016,13
5727,70,9,2017,1
5728,70,9,2018,6
5729,70,10,2010,8
5730,70,10,2011,26
5731,70,10,2012,5
5732,70,10,2013,5
5733,70,10,2014,7
5734,70,10,2015,5
5735,70,10,2016,3
5736,70,10,2017,1
5737,70,10,2018,1
5738,70,11,2010,4
5739,70,11,2011,13
5740,70,11,2012,3
5741,70,11,2014,6
5742,70,11,2015,7
5743,70,11,2016,3
5744,70,12,2010,4
5745,70,12,2011,9
5746,70,12,2012,2
5747,70,12,2013,1
5748,70,12,2014,3
5749,70,12,2015,1
5750,71,1,2010,6
5751,71,1,2011,35
5752,71,1,2012,35
5753,71,1,2013,32
5754,71,1,2014,13
5755,71,1,2015,17
5756,71,1,2016,10
5757,71,1,2017,12
5758,71,1,2018,5
5759,71,2,2010,20
5760,71,2,2011,22
5761,71,2,2012,28
5762,71,2,2013,26
5763,71,2,2014,5
5764,71,2,2015,10
5765,71,2,2016,5
5766,71,2,2017,36
5767,71,2,2018,5
5768,71,3,2010,43
5769,71,3,2011,41
5770,71,3,2012,47
5771,71,3,2013,25
5772,71,3,2014,9
5773,71,3,2015,8
5774,71,3,2016,15
5775,71,3,2017,14
5776,71,3,2018,9
5777,71,4,2010,37
5778,71,4,2011,49
5779,71,4,2012,47
5780,71,4,2013,25
5781,71,4,2014,18
5782,71,4,2015,15
5783,71,4,2016,25
5784,71,4,2017,16
5785,71,4,2018,16
5786,71,5,2010,37
5787,71,5,2011,49
5788,71,5,2012,56
5789,71,5,2013,49
5790,71,5,2014,33
5791,71,5,2015,23
5792,71,5,2016,31
5793,71,5,2017,37
5794,71,5,2018,12
5795,71,6,2010,40
5796,71,6,2011,40
5797,71,6,2012,48
5798,71,6,2013,35
5799,71,6,2014,32
5800,71,6,2015,16
5801,71,6,2016,43
5802,71,6,2017,24
5803,71,6,2018,19
5804,71,7,2010,34
5805,71,7,2011,59
5806,71,7,2012,63
5807,71,7,2013,31
5808,71,7,2014,28
5809,71,7,2015,30
5810,71,7,2016,30
5811,71,7,2017,15
5812,71,7,2018,14
5813,71,8,2009,11
5814,71,8,2010,39
5815,71,8,2011,81
5816,71,8,2012,83
5817,71,8,2013,29
5818,71,8,2014,19
5819,71,8,2015,33
5820,71,8,2016,40
5821,71,8,2017,16
5822,71,8,2018,18
5823,71,9,2008,1
5824,71,9,2009,6
5825,71,9,2010,32
5826,71,9,2011,101
5827,71,9,2012,45
5828,71,9,2013,13
5829,71,9,2014,12
5830,71,9,2015,29
5831,71,9,2016,34
5832,71,9,2017,16
5833,71,9,2018,32
5834,71,10,2009,17
5835,71,10,2010,38
5836,71,10,2011,40
5837,71,10,2012,39
5838,71,10,2013,10
5839,71,10,2014,18
5840,71,10,2015,14
5841,71,10,2016,23
5842,71,10,2017,28
5843,71,10,2018,27
5844,71,11,2009,6
5845,71,11,2010,21
5846,71,11,2011,29
5847,71,11,2012,37
5848,71,11,2013,21
5849,71,11,2014,11
5850,71,11,2015,10
5851,71,11,2016,15
5852,71,11,2017,6
5853,71,12,2009,4
5854,71,12,2010,12
5855,71,12,2011,22
5856,71,12,2012,30
5857,71,12,2013,12
5858,71,12,2014,9
5859,71,12,2015,18
5860,71,12,2016,9
5861,71,12,2017,9
5862,72,1,2011,2
5863,72,1,2012,1
5864,72,1,2013,2
5865,72,1,2015,1
5866,72,2,2011,3
5867,72,2,2012,4
5868,72,3,2011,1
5869,72,3,2012,5
5870,72,3,2014,1
5871,72,3,2015,1
5872,72,3,2016,4
5873,72,4,2010,3
5874,72,4,2011,6
5875,72,4,2012,1
5876,72,4,2014,2
5877,72,4,2016,3
5878,72,5,2010,6
5879,72,5,2011,3
5880,72,5,2012,5
5881,72,5,2013,3
5882,72,5,2014,2
5883,72,5,2015,1
5884,72,5,2018,4
5885,72,6,2010,7
5886,72,6,2011,7
5887,72,6,2012,5
5888,72,6,2014,1
5889,72,6,2016,2
5890,72,7,2010,3
5891,72,7,2011,3
5892,72,7,2012,2
5893,72,7,2014,6
5894,72,7,2015,1
5895,72,7,2016,1
5896,72,7,2017,1
5897,72,8,2010,3
5898,72,8,2011,2
5899,72,8,2012,5
5900,72,8,2013,2
5901,72,8,2014,1
5902,72,8,2016,2
5903,72,8,2017,1
5904,72,8,2018,1
5905,72,9,2010,4
5906,72,9,2011,2
5907,72,9,2012,6
5908,72,9,2014,1
5909,72,9,2015,3
5910,72,9,2017,1
5911,72,9,2018,5
5912,72,10,2009,3
5913,72,10,2010,5
5914,72,10,2011,7
5915,72,10,2012,5
5916,72,10,2013,1
5917,72,10,2015,1
5918,72,10,2018,2
5919,72,11,2010,1
5920,72,11,2011,2
5921,72,11,2012,1
5922,72,11,2014,3
5923,72,11,2016,1
5924,72,12,2009,1
5925,72,12,2011,3
5926,72,12,2012,2
5927,72,12,2017,1
5928,73,1,2010,6
5929,73,1,2011,11
5930,73,1,2012,4
5931,73,1,2013,6
5932,73,1,2014,7
5933,73,1,2015,4
5934,73,1,2016,3
5935,73,1,2017,4
5936,73,1,2018,1
5937,73,2,2010,11
5938,73,2,2011,10
5939,73,2,2012,9
5940,73,2,2013,6
5941,73,2,2014,3
5942,73,2,2015,7
5943,73,2,2016,7
5944,73,2,2017,5
5945,73,2,2018,6
5946,73,3,2010,5
5947,73,3,2011,10
5948,73,3,2012,16
5949,73,3,2013,14
5950,73,3,2014,9
5951,73,3,2015,7
5952,73,3,2016,6
5953,73,3,2017,16
5954,73,3,2018,7
5955,73,4,2010,7
5956,73,4,2011,26
5957,73,4,2012,10
5958,73,4,2013,8
5959,73,4,2014,14
5960,73,4,2015,4
5961,73,4,2016,12
5962,73,4,2017,9
5963,73,4,2018,6
5964,73,5,2010,10
5965,73,5,2011,14
5966,73,5,2012,26
5967,73,5,2013,20
5968,73,5,2014,19
5969,73,5,2015,13
5970,73,5,2016,17
5971,73,5,2017,11
5972,73,5,2018,8
5973,73,6,2010,11
5974,73,6,2011,35
5975,73,6,2012,23
5976,73,6,2013,23
5977,73,6,2014,18
5978,73,6,2015,16
5979,73,6,2016,16
5980,73,6,2017,15
5981,73,6,2018,14
5982,73,7,2010,7
5983,73,7,2011,31
5984,73,7,2012,11
5985,73,7,2013,17
5986,73,7,2014,6
5987,73,7,2015,23
5988,73,7,2016,10
5989,73,7,2017,12
5990,73,7,2018,5
5991,73,8,2009,2
5992,73,8,2010,13
5993,73,8,2011,28
5994,73,8,2012,15
5995,73,8,2013,10
5996,73,8,2014,13
5997,73,8,2015,20
5998,73,8,2016,10
5999,73,8,2017,6
6000,73,8,2018,9
6001,73,9,2009,1
6002,73,9,2010,8
6003,73,9,2011,11
6004,73,9,2012,13
6005,73,9,2013,13
6006,73,9,2014,13
6007,73,9,2015,9
6008,73,9,2016,12
6009,73,9,2017,12
6010,73,9,2018,19
6011,73,10,2008,1
6012,73,10,2009,9
6013,73,10,2010,14
6014,73,10,2011,14
6015,73,10,2012,11
6016,73,10,2013,7
6017,73,10,2014,12
6018,73,10,2015,12
6019,73,10,2016,7
6020,73,10,2017,13
6021,73,10,2018,9
6022,73,11,2010,8
6023,73,11,2011,15
6024,73,11,2012,4
6025,73,11,2013,5
6026,73,11,2014,9
6027,73,11,2015,6
6028,73,11,2016,2
6029,73,11,2017,4
6030,73,12,2009,4
6031,73,12,2010,8
6032,73,12,2011,10
6033,73,12,2012,13
6034,73,12,2013,9
6035,73,12,2014,9
6036,73,12,2015,4
6037,73,12,2016,2
6038,73,12,2017,1
6039,74,1,2010,1
6040,74,1,2011,1
6041,74,1,2012,2
6042,74,1,2015,1
6043,74,1,2016,1
6044,74,1,2017,1
6045,74,2,2011,3
6046,74,2,2013,1
6047,74,3,2010,2
6048,74,3,2011,2
6049,74,3,2012,3
6050,74,3,2013,1
6051,74,4,2010,4
6052,74,4,2011,7
6053,74,4,2012,1
6054,74,4,2013,1
6055,74,4,2016,1
6056,74,5,2010,1
6057,74,5,2011,7
6058,74,5,2012,6
6059,74,5,2013,1
6060,74,5,2014,2
6061,74,5,2016,3
6062,74,6,2010,5
6063,74,6,2011,3
6064,74,6,2012,2
6065,74,6,2013,1
6066,74,6,2014,1
6067,74,6,2016,1
6068,74,6,2018,1
6069,74,7,2011,3
6070,74,7,2012,3
6071,74,7,2013,2
6072,74,7,2014,1
6073,74,7,2015,1
6074,74,8,2010,5
6075,74,8,2011,4
6076,74,8,2012,2
6077,74,8,2014,1
6078,74,8,2016,3
6079,74,8,2018,3
6080,74,9,2009,1
6081,74,9,2010,3
6082,74,9,2011,3
6083,74,9,2012,2
6084,74,9,2013,2
6085,74,9,2014,3
6086,74,9,2015,1
6087,74,10,2009,1
6088,74,10,2010,1
6089,74,10,2011,3
6090,74,10,2012,6
6091,74,10,2013,1
6092,74,10,2014,2
6093,74,11,2010,1
6094,74,11,2011,1
6095,74,11,2012,1
6096,74,11,2016,2
6097,74,12,2016,2
6098,75,1,2011,8
6099,75,1,2012,7
6100,75,1,2013,4
6101,75,1,2014,2
6102,75,1,2015,2
6103,75,1,2016,1
6104,75,1,2017,1
6105,75,1,2018,1
6106,75,2,2010,1
6107,75,2,2011,4
6108,75,2,2012,9
6109,75,2,2013,2
6110,75,2,2014,2
6111,75,2,2015,2
6112,75,2,2016,2
6113,75,2,2017,11
6114,75,2,2018,5
6115,75,3,2010,2
6116,75,3,2011,14
6117,75,3,2012,11
6118,75,3,2013,3
6119,75,3,2014,5
6120,75,3,2015,3
6121,75,3,2016,4
6122,75,3,2017,9
6123,75,3,2018,4
6124,75,4,2010,6
6125,75,4,2011,28
6126,75,4,2012,9
6127,75,4,2013,6
6128,75,4,2014,7
6129,75,4,2015,6
6130,75,4,2016,3
6131,75,4,2017,3
6132,75,4,2018,1
6133,75,5,2010,19
6134,75,5,2011,25
6135,75,5,2012,16
6136,75,5,2013,10
6137,75,5,2014,9
6138,75,5,2015,10
6139,75,5,2016,9
6140,75,5,2017,4
6141,75,5,2018,3
6142,75,6,2010,9
6143,75,6,2011,24
6144,75,6,2012,9
6145,75,6,2013,6
6146,75,6,2014,12
6147,75,6,2015,7
6148,75,6,2016,9
6149,75,6,2017,5
