,Community,month,year,Sanitation_request
5312,58.0,7,2014,19
5313,58.0,7,2015,17
5314,58.0,7,2016,20
5315,58.0,7,2017,32
5316,58.0,7,2018,39
5317,58.0,8,2010,1
5318,58.0,8,2011,25
5319,58.0,8,2012,20
5320,58.0,8,2013,19
5321,58.0,8,2014,23
5322,58.0,8,2015,24
5323,58.0,8,2016,18
5324,58.0,8,2017,32
5325,58.0,8,2018,20
5326,58.0,9,2011,19
5327,58.0,9,2012,21
5328,58.0,9,2013,9
5329,58.0,9,2014,21
5330,58.0,9,2015,19
5331,58.0,9,2016,8
5332,58.0,9,2017,21
5333,58.0,9,2018,23
5334,58.0,10,2011,17
5335,58.0,10,2012,22
5336,58.0,10,2013,24
5337,58.0,10,2014,7
5338,58.0,10,2015,17
5339,58.0,10,2016,30
5340,58.0,10,2017,17
5341,58.0,10,2018,11
5342,58.0,11,2011,12
5343,58.0,11,2012,8
5344,58.0,11,2013,8
5345,58.0,11,2014,11
5346,58.0,11,2015,8
5347,58.0,11,2016,26
5348,58.0,11,2017,12
5349,58.0,12,2010,1
5350,58.0,12,2011,14
5351,58.0,12,2012,9
5352,58.0,12,2013,3
5353,58.0,12,2014,6
5354,58.0,12,2015,8
5355,58.0,12,2016,44
5356,58.0,12,2017,15
5357,59.0,1,2011,13
5358,59.0,1,2012,7
5359,59.0,1,2013,3
5360,59.0,1,2014,9
5361,59.0,1,2015,8
5362,59.0,1,2016,5
5363,59.0,1,2017,7
5364,59.0,1,2018,3
5365,59.0,2,2011,13
5366,59.0,2,2012,6
5367,59.0,2,2013,11
5368,59.0,2,2014,13
5369,59.0,2,2015,24
5370,59.0,2,2016,5
5371,59.0,2,2017,3
5372,59.0,2,2018,5
5373,59.0,3,2011,11
5374,59.0,3,2012,4
5375,59.0,3,2013,13
5376,59.0,3,2014,11
5377,59.0,3,2015,17
5378,59.0,3,2016,8
5379,59.0,3,2017,3
5380,59.0,3,2018,4
5381,59.0,4,2011,15
5382,59.0,4,2012,7
5383,59.0,4,2013,7
5384,59.0,4,2014,6
5385,59.0,4,2015,5
5386,59.0,4,2016,5
5387,59.0,4,2017,4
5388,59.0,4,2018,7
5389,59.0,5,2011,18
5390,59.0,5,2012,10
5391,59.0,5,2013,4
5392,59.0,5,2014,5
5393,59.0,5,2015,11
5394,59.0,5,2016,8
5395,59.0,5,2017,6
5396,59.0,5,2018,5
5397,59.0,6,2011,12
5398,59.0,6,2012,6
5399,59.0,6,2013,12
5400,59.0,6,2014,15
5401,59.0,6,2015,8
5402,59.0,6,2016,11
5403,59.0,6,2017,8
5404,59.0,6,2018,7
5405,59.0,7,2011,14
5406,59.0,7,2012,10
5407,59.0,7,2013,15
5408,59.0,7,2014,14
5409,59.0,7,2015,15
5410,59.0,7,2016,13
5411,59.0,7,2017,6
5412,59.0,7,2018,8
5413,59.0,8,2011,14
5414,59.0,8,2012,14
5415,59.0,8,2013,10
5416,59.0,8,2014,14
5417,59.0,8,2015,21
5418,59.0,8,2016,8
5419,59.0,8,2017,7
5420,59.0,8,2018,10
5421,59.0,9,2011,6
5422,59.0,9,2012,13
5423,59.0,9,2013,7
5424,59.0,9,2014,7
5425,59.0,9,2015,6
5426,59.0,9,2016,4
5427,59.0,9,2017,8
5428,59.0,9,2018,6
5429,59.0,10,2011,12
5430,59.0,10,2012,11
5431,59.0,10,2013,2
5432,59.0,10,2014,6
5433,59.0,10,2015,2
5434,59.0,10,2016,9
5435,59.0,10,2017,3
5436,59.0,10,2018,2
5437,59.0,11,2011,16
5438,59.0,11,2012,5
5439,59.0,11,2014,8
5440,59.0,11,2015,9
5441,59.0,11,2016,5
5442,59.0,11,2017,3
5443,59.0,12,2010,1
5444,59.0,12,2011,6
5445,59.0,12,2012,4
5446,59.0,12,2013,5
5447,59.0,12,2014,1
5448,59.0,12,2015,1
5449,59.0,12,2016,6
5450,60.0,1,2011,10
5451,60.0,1,2012,20
5452,60.0,1,2013,7
5453,60.0,1,2014,37
5454,60.0,1,2015,30
5455,60.0,1,2016,26
5456,60.0,1,2017,12
5457,60.0,1,2018,7
5458,60.0,2,2011,16
5459,60.0,2,2012,9
5460,60.0,2,2013,15
5461,60.0,2,2014,27
5462,60.0,2,2015,76
5463,60.0,2,2016,24
5464,60.0,2,2017,5
5465,60.0,2,2018,22
5466,60.0,3,2011,36
5467,60.0,3,2012,14
5468,60.0,3,2013,20
5469,60.0,3,2014,28
5470,60.0,3,2015,29
5471,60.0,3,2016,23
5472,60.0,3,2017,17
5473,60.0,3,2018,9
5474,60.0,4,2011,16
5475,60.0,4,2012,15
5476,60.0,4,2013,20
5477,60.0,4,2014,19
5478,60.0,4,2015,26
5479,60.0,4,2016,23
5480,60.0,4,2017,14
5481,60.0,4,2018,18
5482,60.0,5,2011,18
5483,60.0,5,2012,22
5484,60.0,5,2013,17
5485,60.0,5,2014,9
5486,60.0,5,2015,22
5487,60.0,5,2016,37
5488,60.0,5,2017,19
5489,60.0,5,2018,14
5490,60.0,6,2011,32
5491,60.0,6,2012,21
5492,60.0,6,2013,22
5493,60.0,6,2014,19
5494,60.0,6,2015,27
5495,60.0,6,2016,37
5496,60.0,6,2017,18
5497,60.0,6,2018,10
5498,60.0,7,2011,32
5499,60.0,7,2012,17
5500,60.0,7,2013,17
5501,60.0,7,2014,28
5502,60.0,7,2015,31
5503,60.0,7,2016,29
5504,60.0,7,2017,19
5505,60.0,7,2018,21
5506,60.0,8,2011,52
5507,60.0,8,2012,18
5508,60.0,8,2013,23
5509,60.0,8,2014,22
5510,60.0,8,2015,23
5511,60.0,8,2016,31
5512,60.0,8,2017,26
5513,60.0,8,2018,16
5514,60.0,9,2011,18
5515,60.0,9,2012,27
5516,60.0,9,2013,23
5517,60.0,9,2014,18
5518,60.0,9,2015,31
5519,60.0,9,2016,27
5520,60.0,9,2017,13
5521,60.0,9,2018,21
5522,60.0,10,2011,11
5523,60.0,10,2012,7
5524,60.0,10,2013,18
5525,60.0,10,2014,11
5526,60.0,10,2015,7
5527,60.0,10,2016,30
5528,60.0,10,2017,13
5529,60.0,10,2018,14
5530,60.0,11,2011,17
5531,60.0,11,2012,8
5532,60.0,11,2013,12
5533,60.0,11,2014,5
5534,60.0,11,2015,18
5535,60.0,11,2016,5
5536,60.0,11,2017,6
5537,60.0,12,2011,12
5538,60.0,12,2012,8
5539,60.0,12,2013,19
5540,60.0,12,2014,7
5541,60.0,12,2015,11
5542,60.0,12,2016,6
5543,60.0,12,2017,10
5544,61.0,1,2000,7
5545,61.0,1,2011,27
5546,61.0,1,2012,18
5547,61.0,1,2013,15
5548,61.0,1,2014,7
5549,61.0,1,2015,13
5550,61.0,1,2016,19
5551,61.0,1,2017,9
5552,61.0,1,2018,19
5553,61.0,2,2000,11
5554,61.0,2,2011,18
5555,61.0,2,2012,17
5556,61.0,2,2013,12
5557,61.0,2,2014,13
5558,61.0,2,2015,37
5559,61.0,2,2016,16
5560,61.0,2,2017,28
5561,61.0,2,2018,22
5562,61.0,3,2011,26
5563,61.0,3,2012,25
5564,61.0,3,2013,19
5565,61.0,3,2014,38
5566,61.0,3,2015,23
5567,61.0,3,2016,23
5568,61.0,3,2017,36
5569,61.0,3,2018,24
5570,61.0,4,2011,26
5571,61.0,4,2012,28
5572,61.0,4,2013,24
5573,61.0,4,2014,27
5574,61.0,4,2015,47
5575,61.0,4,2016,27
5576,61.0,4,2017,31
5577,61.0,4,2018,22
5578,61.0,5,2011,27
5579,61.0,5,2012,42
5580,61.0,5,2013,36
5581,61.0,5,2014,25
5582,61.0,5,2015,38
5583,61.0,5,2016,34
5584,61.0,5,2017,40
5585,61.0,5,2018,36
5586,61.0,6,2011,38
5587,61.0,6,2012,23
5588,61.0,6,2013,32
5589,61.0,6,2014,34
5590,61.0,6,2015,28
5591,61.0,6,2016,56
5592,61.0,6,2017,54
5593,61.0,6,2018,50
5594,61.0,7,2011,36
5595,61.0,7,2012,48
5596,61.0,7,2013,31
5597,61.0,7,2014,35
5598,61.0,7,2015,45
5599,61.0,7,2016,53
5600,61.0,7,2017,41
5601,61.0,7,2018,46
5602,61.0,8,2011,40
5603,61.0,8,2012,61
5604,61.0,8,2013,36
5605,61.0,8,2014,28
5606,61.0,8,2015,54
5607,61.0,8,2016,39
5608,61.0,8,2017,55
5609,61.0,8,2018,40
5610,61.0,9,2011,25
5611,61.0,9,2012,32
5612,61.0,9,2013,25
5613,61.0,9,2014,23
5614,61.0,9,2015,24
5615,61.0,9,2016,29
5616,61.0,9,2017,24
5617,61.0,9,2018,33
5618,61.0,10,2011,14
5619,61.0,10,2012,14
5620,61.0,10,2013,26
5621,61.0,10,2014,18
5622,61.0,10,2015,20
5623,61.0,10,2016,38
5624,61.0,10,2017,23
5625,61.0,10,2018,22
5626,61.0,11,2011,21
5627,61.0,11,2012,8
5628,61.0,11,2013,8
5629,61.0,11,2014,8
5630,61.0,11,2015,14
5631,61.0,11,2016,19
5632,61.0,11,2017,22
5633,61.0,12,2010,5
5634,61.0,12,2011,20
5635,61.0,12,2012,10
5636,61.0,12,2013,14
5637,61.0,12,2014,11
5638,61.0,12,2015,8
5639,61.0,12,2016,15
5640,61.0,12,2017,7
5641,62.0,1,2011,3
5642,62.0,1,2012,1
5643,62.0,1,2013,5
5644,62.0,1,2014,5
5645,62.0,1,2015,5
5646,62.0,1,2016,3
5647,62.0,1,2017,4
5648,62.0,1,2018,3
5649,62.0,2,2011,7
5650,62.0,2,2012,5
5651,62.0,2,2013,3
5652,62.0,2,2014,6
5653,62.0,2,2015,9
5654,62.0,2,2016,4
5655,62.0,2,2017,17
5656,62.0,2,2018,6
5657,62.0,3,2011,10
5658,62.0,3,2012,5
5659,62.0,3,2013,2
5660,62.0,3,2014,7
5661,62.0,3,2015,5
5662,62.0,3,2016,9
5663,62.0,3,2017,2
5664,62.0,3,2018,2
5665,62.0,4,2011,4
5666,62.0,4,2012,7
5667,62.0,4,2013,7
5668,62.0,4,2014,12
5669,62.0,4,2015,7
5670,62.0,4,2016,10
5671,62.0,4,2017,3
5672,62.0,4,2018,2
5673,62.0,5,2011,5
5674,62.0,5,2012,8
5675,62.0,5,2013,11
5676,62.0,5,2014,8
5677,62.0,5,2015,5
5678,62.0,5,2016,32
5679,62.0,5,2017,16
5680,62.0,5,2018,5
5681,62.0,6,2011,11
5682,62.0,6,2012,7
5683,62.0,6,2013,13
5684,62.0,6,2014,10
5685,62.0,6,2015,12
5686,62.0,6,2016,19
5687,62.0,6,2017,12
5688,62.0,6,2018,11
5689,62.0,7,2011,28
5690,62.0,7,2012,8
5691,62.0,7,2013,9
5692,62.0,7,2014,10
5693,62.0,7,2015,7
5694,62.0,7,2016,11
5695,62.0,7,2017,8
5696,62.0,7,2018,8
5697,62.0,8,2011,9
5698,62.0,8,2012,16
5699,62.0,8,2013,15
5700,62.0,8,2014,7
5701,62.0,8,2015,12
5702,62.0,8,2016,10
5703,62.0,8,2017,13
5704,62.0,8,2018,7
5705,62.0,9,2011,7
5706,62.0,9,2012,24
5707,62.0,9,2013,5
5708,62.0,9,2014,8
5709,62.0,9,2015,14
5710,62.0,9,2016,8
5711,62.0,9,2017,3
5712,62.0,9,2018,2
5713,62.0,10,2011,6
5714,62.0,10,2012,4
5715,62.0,10,2013,7
5716,62.0,10,2014,8
5717,62.0,10,2015,5
5718,62.0,10,2016,9
5719,62.0,10,2017,2
5720,62.0,10,2018,4
5721,62.0,11,2011,4
5722,62.0,11,2012,4
5723,62.0,11,2013,2
5724,62.0,11,2014,2
5725,62.0,11,2015,2
5726,62.0,11,2016,2
5727,62.0,11,2017,3
5728,62.0,12,2011,3
5729,62.0,12,2012,2
5730,62.0,12,2013,1
5731,62.0,12,2015,5
5732,62.0,12,2016,5
5733,62.0,12,2017,3
5734,63.0,1,2011,16
5735,63.0,1,2012,9
5736,63.0,1,2013,5
5737,63.0,1,2014,15
5738,63.0,1,2015,12
5739,63.0,1,2016,16
5740,63.0,1,2017,14
5741,63.0,1,2018,15
5742,63.0,2,2011,14
5743,63.0,2,2012,9
5744,63.0,2,2013,2
5745,63.0,2,2014,18
5746,63.0,2,2015,26
5747,63.0,2,2016,24
5748,63.0,2,2017,16
5749,63.0,2,2018,20
5750,63.0,3,2011,26
5751,63.0,3,2012,9
5752,63.0,3,2013,9
5753,63.0,3,2014,10
5754,63.0,3,2015,23
5755,63.0,3,2016,26
5756,63.0,3,2017,18
5757,63.0,3,2018,19
5758,63.0,4,2011,11
5759,63.0,4,2012,15
5760,63.0,4,2013,14
5761,63.0,4,2014,11
5762,63.0,4,2015,15
5763,63.0,4,2016,18
5764,63.0,4,2017,18
5765,63.0,4,2018,7
5766,63.0,5,2011,16
5767,63.0,5,2012,25
5768,63.0,5,2013,16
5769,63.0,5,2014,7
5770,63.0,5,2015,21
5771,63.0,5,2016,10
5772,63.0,5,2017,27
5773,63.0,5,2018,20
5774,63.0,6,2011,21
5775,63.0,6,2012,16
5776,63.0,6,2013,18
5777,63.0,6,2014,9
5778,63.0,6,2015,14
5779,63.0,6,2016,25
5780,63.0,6,2017,30
5781,63.0,6,2018,18
5782,63.0,7,2011,15
5783,63.0,7,2012,16
5784,63.0,7,2013,19
5785,63.0,7,2014,45
5786,63.0,7,2015,22
5787,63.0,7,2016,20
5788,63.0,7,2017,16
5789,63.0,7,2018,24
5790,63.0,8,2011,22
5791,63.0,8,2012,14
5792,63.0,8,2013,11
5793,63.0,8,2014,12
5794,63.0,8,2015,26
5795,63.0,8,2016,19
5796,63.0,8,2017,25
5797,63.0,8,2018,29
5798,63.0,9,2011,10
5799,63.0,9,2012,21
5800,63.0,9,2013,17
5801,63.0,9,2014,9
5802,63.0,9,2015,11
5803,63.0,9,2016,29
5804,63.0,9,2017,16
5805,63.0,9,2018,20
5806,63.0,10,2011,10
5807,63.0,10,2012,6
5808,63.0,10,2013,4
5809,63.0,10,2014,4
5810,63.0,10,2015,12
5811,63.0,10,2016,15
5812,63.0,10,2017,23
5813,63.0,10,2018,7
5814,63.0,11,2011,8
5815,63.0,11,2012,9
5816,63.0,11,2013,12
5817,63.0,11,2014,6
5818,63.0,11,2015,8
5819,63.0,11,2016,21
5820,63.0,11,2017,7
5821,63.0,12,2011,15
5822,63.0,12,2012,4
5823,63.0,12,2013,3
5824,63.0,12,2014,6
5825,63.0,12,2015,8
5826,63.0,12,2016,46
5827,63.0,12,2017,5
5828,64.0,1,2011,5
5829,64.0,1,2012,5
5830,64.0,1,2013,2
5831,64.0,1,2014,7
5832,64.0,1,2015,4
5833,64.0,1,2016,4
5834,64.0,1,2017,8
5835,64.0,1,2018,17
5836,64.0,2,2011,11
5837,64.0,2,2012,9
5838,64.0,2,2013,5
5839,64.0,2,2014,10
5840,64.0,2,2015,13
5841,64.0,2,2016,3
5842,64.0,2,2017,6
5843,64.0,2,2018,5
5844,64.0,3,2011,8
5845,64.0,3,2012,9
5846,64.0,3,2013,3
5847,64.0,3,2014,7
5848,64.0,3,2015,8
5849,64.0,3,2016,10
5850,64.0,3,2017,9
5851,64.0,3,2018,6
5852,64.0,4,2011,10
5853,64.0,4,2012,10
5854,64.0,4,2013,5
5855,64.0,4,2014,4
5856,64.0,4,2015,7
5857,64.0,4,2016,6
5858,64.0,4,2017,9
5859,64.0,4,2018,8
5860,64.0,5,2011,10
5861,64.0,5,2012,7
5862,64.0,5,2013,10
5863,64.0,5,2014,13
5864,64.0,5,2015,15
5865,64.0,5,2016,14
5866,64.0,5,2017,5
5867,64.0,5,2018,31
5868,64.0,6,2011,16
5869,64.0,6,2012,8
5870,64.0,6,2013,16
5871,64.0,6,2014,26
5872,64.0,6,2015,21
5873,64.0,6,2016,16
5874,64.0,6,2017,21
5875,64.0,6,2018,17
5876,64.0,7,2011,22
5877,64.0,7,2012,15
5878,64.0,7,2013,9
5879,64.0,7,2014,14
5880,64.0,7,2015,13
5881,64.0,7,2016,18
5882,64.0,7,2017,14
5883,64.0,7,2018,17
5884,64.0,8,2011,19
5885,64.0,8,2012,18
5886,64.0,8,2013,13
5887,64.0,8,2014,11
5888,64.0,8,2015,10
5889,64.0,8,2016,20
5890,64.0,8,2017,16
5891,64.0,8,2018,20
5892,64.0,9,2011,9
5893,64.0,9,2012,15
5894,64.0,9,2013,10
5895,64.0,9,2014,11
5896,64.0,9,2015,8
5897,64.0,9,2016,16
5898,64.0,9,2017,10
5899,64.0,9,2018,9
5900,64.0,10,2011,13
5901,64.0,10,2012,5
5902,64.0,10,2013,6
5903,64.0,10,2014,6
