,Year,month,time,Community,crime_count,Street_lights,Sanitation_request,building_abandon,Total,asian,Black,hispanic,white,other 
382,2010,2,evening,41,30,1,2,10,26705,3242,8519,1681,12298,965
383,2010,2,evening,42,129,1,2,8,25451,710,21693,617,1982,449
384,2010,2,evening,43,278,1,2,3,48816,85,45844,1000,897,990
385,2010,2,evening,44,149,1,2,1,31493,90,30636,230,202,335
386,2010,2,evening,45,35,1,2,1,10098,30,9721,59,220,68
387,2010,2,evening,46,148,1,2,9,28550,106,20802,6494,875,273
388,2010,2,evening,47,4,1,2,1,2618,0,2618,0,0,0
389,2010,2,evening,48,41,1,2,0,13400,19,12462,519,269,131
390,2010,2,evening,49,243,1,2,3,44267,150,42822,489,471,335
391,2010,2,evening,5,42,1,2,4,34815,1313,594,4817,27043,1048
392,2010,2,evening,50,24,1,2,3,6970,42,5735,570,605,18
393,2010,2,evening,51,34,1,2,1,15570,36,9722,4931,709,172
394,2010,2,evening,52,40,1,2,1,23739,34,398,19148,4086,73
395,2010,2,evening,53,116,1,2,4,28160,51,26297,1275,279,258
396,2010,2,evening,54,33,1,2,3,7190,0,6910,180,74,26
397,2010,2,evening,55,18,1,2,7,9338,16,408,4887,3971,56
398,2010,2,evening,56,68,1,2,9,34743,512,1461,15297,17169,304
399,2010,2,evening,57,29,1,2,12,13998,333,111,10585,2890,79
400,2010,2,evening,58,59,1,2,14,44130,3032,577,37509,2950,62
401,2010,2,evening,59,35,1,2,16,16449,3185,446,9487,3104,227
402,2010,2,evening,6,136,1,2,16,97968,6639,3430,7133,78123,2643
403,2010,2,evening,60,67,1,2,15,31939,10868,874,8941,10437,819
404,2010,2,evening,61,164,1,2,12,41598,927,11222,23536,5473,440
405,2010,2,evening,62,28,1,2,7,19165,257,133,15354,3397,24
406,2010,2,evening,63,80,1,2,2,40381,333,1336,37260,1421,31
407,2010,2,evening,64,31,1,2,0,24452,345,167,12005,11776,159
408,2010,2,evening,65,80,1,2,1,33477,143,932,26926,5350,126
409,2010,2,evening,66,189,1,2,8,56293,421,27974,25583,1854,461
410,2010,2,evening,67,216,1,2,16,34272,11,32203,1297,258,503
411,2010,2,evening,68,216,1,2,5,27297,73,26054,543,226,401
412,2010,2,evening,69,218,1,2,6,32849,20,31332,602,419,476
413,2010,2,evening,7,84,1,2,0,65951,3633,2691,4771,53345,1511
414,2010,2,evening,70,82,1,2,1,42809,195,20584,15384,6232,414
415,2010,2,evening,71,208,1,2,20,47611,126,46204,672,175,434
416,2010,2,evening,72,28,1,2,21,21002,83,7601,1169,11761,388
417,2010,2,evening,73,74,1,2,11,26435,1,25394,359,198,483
418,2010,2,evening,74,15,1,2,4,18357,410,826,1040,15870,211
419,2010,2,evening,75,57,1,2,1,23204,52,15131,623,6925,473
420,2010,2,evening,76,22,1,2,0,14143,1359,150,1675,10375,584
421,2010,2,evening,77,79,1,2,0,55276,6482,7685,9007,30151,1951
422,2010,2,evening,8,254,1,2,0,84305,9031,7908,4828,60299,2239
423,2010,2,evening,9,4,1,2,0,10993,218,117,857,9701,100
424,2010,2,morning,1,71,1,2,0,55053,3526,14325,13530,22094,1578
425,2010,2,morning,10,25,1,2,0,36486,1354,343,4508,29607,674
426,2010,2,morning,11,11,1,2,0,26975,2341,340,5374,18362,558
427,2010,2,morning,12,8,1,2,0,18478,2547,31,2357,13275,268
428,2010,2,morning,13,16,1,2,0,18058,4359,531,3864,8998,306
429,2010,2,morning,14,40,1,2,0,52930,7387,2017,26892,15421,1213
430,2010,2,morning,15,70,1,2,1,64427,2866,827,26980,32755,999
431,2010,2,morning,16,56,1,2,2,56490,4287,1646,26558,22492,1507
432,2010,2,morning,17,33,1,2,2,43053,1583,694,11255,29060,461
433,2010,2,morning,18,10,1,2,2,12840,740,464,7481,4051,104
434,2010,2,morning,19,129,1,2,3,79069,1273,2804,62790,11249,953
435,2010,2,morning,2,61,1,2,3,73019,17097,7644,13088,32839,2351
436,2010,2,morning,20,49,1,2,3,24836,204,377,22174,1814,267
437,2010,2,morning,21,51,1,2,3,39117,1297,873,23537,12629,781
438,2010,2,morning,22,106,1,2,1,74055,1896,3934,34658,32081,1486
439,2010,2,morning,23,190,1,2,5,54515,270,22604,28095,2863,683
440,2010,2,morning,24,144,1,2,1,84319,3244,6188,23730,48787,2370
441,2010,2,morning,25,372,1,2,2,99711,475,83987,10249,4213,787
442,2010,2,morning,26,108,1,2,2,18885,49,18083,399,289,65
443,2010,2,morning,27,150,1,2,2,20271,59,18543,680,827,162
444,2010,2,morning,28,154,1,2,2,58899,8731,17802,6046,25091,1229
445,2010,2,morning,29,196,1,2,3,35623,84,32077,2358,713,391
446,2010,2,morning,3,64,1,2,4,54062,5285,10785,6964,28972,2056
447,2010,2,morning,30,102,1,2,5,72881,170,8570,61499,2393,249
448,2010,2,morning,31,44,1,2,7,34979,383,1294,28661,4303,338
449,2010,2,morning,32,132,1,2,8,30642,5131,3786,1823,19094,808
450,2010,2,morning,33,38,1,2,10,22021,4246,5558,1424,10087,706
451,2010,2,morning,34,19,1,2,11,13850,9750,1479,543,1610,468
452,2010,2,morning,35,55,1,2,13,19430,2540,13815,426,2329,320
453,2010,2,morning,36,11,1,2,14,6473,140,6052,122,147,12
454,2010,2,morning,37,21,1,2,14,2543,0,2289,191,52,11
455,2010,2,morning,38,75,1,2,15,22531,102,20748,474,702,505
456,2010,2,morning,39,43,1,2,15,18217,1492,12362,701,3236,426
457,2010,2,morning,4,42,1,2,14,39547,4738,1525,6236,25865,1183
458,2010,2,morning,40,54,1,2,13,11647,11,11070,246,33,287
459,2010,2,morning,41,30,1,2,11,26705,3242,8519,1681,12298,965
460,2010,2,morning,42,84,1,2,8,25451,710,21693,617,1982,449
461,2010,2,morning,43,202,1,2,3,48816,85,45844,1000,897,990
462,2010,2,morning,44,107,1,2,1,31493,90,30636,230,202,335
463,2010,2,morning,45,27,1,2,1,10098,30,9721,59,220,68
464,2010,2,morning,46,92,1,2,9,28550,106,20802,6494,875,273
465,2010,2,morning,47,5,1,2,1,2618,0,2618,0,0,0
466,2010,2,morning,48,39,1,2,3,13400,19,12462,519,269,131
467,2010,2,morning,49,170,1,2,3,44267,150,42822,489,471,335
468,2010,2,morning,5,36,1,2,1,34815,1313,594,4817,27043,1048
469,2010,2,morning,50,30,1,2,0,6970,42,5735,570,605,18
470,2010,2,morning,51,49,1,2,1,15570,36,9722,4931,709,172
471,2010,2,morning,52,33,1,2,1,23739,34,398,19148,4086,73
472,2010,2,morning,53,90,1,2,4,28160,51,26297,1275,279,258
473,2010,2,morning,54,19,1,2,3,7190,0,6910,180,74,26
474,2010,2,morning,55,10,1,2,7,9338,16,408,4887,3971,56
475,2010,2,morning,56,44,1,2,10,34743,512,1461,15297,17169,304
476,2010,2,morning,57,27,1,2,12,13998,333,111,10585,2890,79
477,2010,2,morning,58,49,1,2,14,44130,3032,577,37509,2950,62
478,2010,2,morning,59,21,1,2,16,16449,3185,446,9487,3104,227
479,2010,2,morning,6,50,1,2,16,97968,6639,3430,7133,78123,2643
480,2010,2,morning,60,36,1,2,14,31939,10868,874,8941,10437,819
481,2010,2,morning,61,121,1,2,12,41598,927,11222,23536,5473,440
482,2010,2,morning,62,20,1,2,7,19165,257,133,15354,3397,24
483,2010,2,morning,63,46,1,2,3,40381,333,1336,37260,1421,31
484,2010,2,morning,64,10,1,2,0,24452,345,167,12005,11776,159
485,2010,2,morning,65,45,1,2,2,33477,143,932,26926,5350,126
486,2010,2,morning,66,157,1,2,8,56293,421,27974,25583,1854,461
487,2010,2,morning,67,178,1,2,16,34272,11,32203,1297,258,503
488,2010,2,morning,68,149,1,2,5,27297,73,26054,543,226,401
489,2010,2,morning,69,125,1,2,6,32849,20,31332,602,419,476
490,2010,2,morning,7,66,1,2,1,65951,3633,2691,4771,53345,1511
491,2010,2,morning,70,55,1,2,1,42809,195,20584,15384,6232,414
492,2010,2,morning,71,145,1,2,20,47611,126,46204,672,175,434
493,2010,2,morning,72,22,1,2,21,21002,83,7601,1169,11761,388
494,2010,2,morning,73,89,1,2,11,26435,1,25394,359,198,483
495,2010,2,morning,74,8,1,2,6,18357,410,826,1040,15870,211
496,2010,2,morning,75,43,1,2,1,23204,52,15131,623,6925,473
497,2010,2,morning,76,40,1,2,0,14143,1359,150,1675,10375,584
498,2010,2,morning,77,49,1,2,0,55276,6482,7685,9007,30151,1951
499,2010,2,morning,8,121,1,2,0,84305,9031,7908,4828,60299,2239
500,2010,2,morning,9,3,1,2,0,10993,218,117,857,9701,100
501,2010,2,night,1,39,1,2,0,55053,3526,14325,13530,22094,1578
502,2010,2,night,10,11,1,2,0,36486,1354,343,4508,29607,674
503,2010,2,night,11,20,1,2,0,26975,2341,340,5374,18362,558
504,2010,2,night,12,6,1,2,0,18478,2547,31,2357,13275,268
505,2010,2,night,13,17,1,2,0,18058,4359,531,3864,8998,306
506,2010,2,night,14,52,1,2,0,52930,7387,2017,26892,15421,1213
507,2010,2,night,15,63,1,2,1,64427,2866,827,26980,32755,999
508,2010,2,night,16,53,1,2,2,56490,4287,1646,26558,22492,1507
509,2010,2,night,17,22,1,2,3,43053,1583,694,11255,29060,461
510,2010,2,night,18,10,1,2,4,12840,740,464,7481,4051,104
511,2010,2,night,19,82,1,2,4,79069,1273,2804,62790,11249,953
512,2010,2,night,2,57,1,2,4,73019,17097,7644,13088,32839,2351
513,2010,2,night,20,22,1,2,3,24836,204,377,22174,1814,267
514,2010,2,night,21,48,1,2,3,39117,1297,873,23537,12629,781
515,2010,2,night,22,97,1,2,1,74055,1896,3934,34658,32081,1486
516,2010,2,night,23,103,1,2,5,54515,270,22604,28095,2863,683
517,2010,2,night,24,125,1,2,1,84319,3244,6188,23730,48787,2370
518,2010,2,night,25,216,1,2,2,99711,475,83987,10249,4213,787
519,2010,2,night,26,62,1,2,2,18885,49,18083,399,289,65
520,2010,2,night,27,65,1,2,2,20271,59,18543,680,827,162
521,2010,2,night,28,94,1,2,2,58899,8731,17802,6046,25091,1229
522,2010,2,night,29,97,1,2,3,35623,84,32077,2358,713,391
523,2010,2,night,3,49,1,2,4,54062,5285,10785,6964,28972,2056
524,2010,2,night,30,61,1,2,5,72881,170,8570,61499,2393,249
525,2010,2,night,31,31,1,2,7,34979,383,1294,28661,4303,338
526,2010,2,night,32,50,1,2,8,30642,5131,3786,1823,19094,808
527,2010,2,night,33,17,1,2,10,22021,4246,5558,1424,10087,706
528,2010,2,night,34,27,1,2,11,13850,9750,1479,543,1610,468
529,2010,2,night,35,23,1,2,13,19430,2540,13815,426,2329,320
530,2010,2,night,36,10,1,2,14,6473,140,6052,122,147,12
531,2010,2,night,37,14,1,2,15,2543,0,2289,191,52,11
532,2010,2,night,38,33,1,2,15,22531,102,20748,474,702,505
533,2010,2,night,39,14,1,2,15,18217,1492,12362,701,3236,426
534,2010,2,night,4,33,1,2,14,39547,4738,1525,6236,25865,1183
535,2010,2,night,40,33,1,2,13,11647,11,11070,246,33,287
536,2010,2,night,41,16,1,2,11,26705,3242,8519,1681,12298,965
537,2010,2,night,42,53,1,2,8,25451,710,21693,617,1982,449
538,2010,2,night,43,134,1,2,3,48816,85,45844,1000,897,990
539,2010,2,night,44,63,1,2,1,31493,90,30636,230,202,335
540,2010,2,night,45,11,1,2,1,10098,30,9721,59,220,68
541,2010,2,night,46,57,1,2,9,28550,106,20802,6494,875,273
542,2010,2,night,47,4,1,2,1,2618,0,2618,0,0,0
543,2010,2,night,48,25,1,2,3,13400,19,12462,519,269,131
544,2010,2,night,49,83,1,2,3,44267,150,42822,489,471,335
545,2010,2,night,5,20,1,2,1,34815,1313,594,4817,27043,1048
546,2010,2,night,50,10,1,2,0,6970,42,5735,570,605,18
547,2010,2,night,51,26,1,2,1,15570,36,9722,4931,709,172
548,2010,2,night,52,18,1,2,1,23739,34,398,19148,4086,73
549,2010,2,night,53,48,1,2,4,28160,51,26297,1275,279,258
550,2010,2,night,54,16,1,2,3,7190,0,6910,180,74,26
551,2010,2,night,55,11,1,2,7,9338,16,408,4887,3971,56
552,2010,2,night,56,33,1,2,10,34743,512,1461,15297,17169,304
553,2010,2,night,57,17,1,2,12,13998,333,111,10585,2890,79
554,2010,2,night,58,56,1,2,14,44130,3032,577,37509,2950,62
555,2010,2,night,59,16,1,2,16,16449,3185,446,9487,3104,227
556,2010,2,night,6,105,1,2,16,97968,6639,3430,7133,78123,2643
557,2010,2,night,60,46,1,2,14,31939,10868,874,8941,10437,819
558,2010,2,night,61,105,1,2,12,41598,927,11222,23536,5473,440
559,2010,2,night,62,19,1,2,7,19165,257,133,15354,3397,24
560,2010,2,night,63,36,1,2,3,40381,333,1336,37260,1421,31
561,2010,2,night,64,17,1,2,0,24452,345,167,12005,11776,159
562,2010,2,night,65,19,1,2,2,33477,143,932,26926,5350,126
563,2010,2,night,66,98,1,2,8,56293,421,27974,25583,1854,461
564,2010,2,night,67,93,1,2,16,34272,11,32203,1297,258,503
565,2010,2,night,68,113,1,2,5,27297,73,26054,543,226,401
566,2010,2,night,69,107,1,2,6,32849,20,31332,602,419,476
567,2010,2,night,7,67,1,2,1,65951,3633,2691,4771,53345,1511
568,2010,2,night,70,27,1,2,1,42809,195,20584,15384,6232,414
569,2010,2,night,71,96,1,2,20,47611,126,46204,672,175,434
570,2010,2,night,72,23,1,2,21,21002,83,7601,1169,11761,388
571,2010,2,night,73,40,1,2,11,26435,1,25394,359,198,483
572,2010,2,night,74,13,1,2,6,18357,410,826,1040,15870,211
573,2010,2,night,75,26,1,2,1,23204,52,15131,623,6925,473
574,2010,2,night,76,19,1,2,0,14143,1359,150,1675,10375,584
575,2010,2,night,77,28,1,2,0,55276,6482,7685,9007,30151,1951
576,2010,2,night,8,205,1,2,0,84305,9031,7908,4828,60299,2239
577,2010,2,night,9,6,1,2,0,10993,218,117,857,9701,100
579,2010,3,afternoon,1,155,1,2,0,55053,3526,14325,13530,22094,1578
580,2010,3,afternoon,10,42,1,2,0,36486,1354,343,4508,29607,674
581,2010,3,afternoon,11,35,1,2,0,26975,2341,340,5374,18362,558
582,2010,3,afternoon,12,26,1,2,0,18478,2547,31,2357,13275,268
583,2010,3,afternoon,13,33,1,2,0,18058,4359,531,3864,8998,306
584,2010,3,afternoon,14,101,1,2,0,52930,7387,2017,26892,15421,1213
585,2010,3,afternoon,15,115,1,2,1,64427,2866,827,26980,32755,999
586,2010,3,afternoon,16,108,1,2,2,56490,4287,1646,26558,22492,1507
587,2010,3,afternoon,17,53,1,2,2,43053,1583,694,11255,29060,461
588,2010,3,afternoon,18,17,1,2,2,12840,740,464,7481,4051,104
589,2010,3,afternoon,19,232,1,2,2,79069,1273,2804,62790,11249,953
590,2010,3,afternoon,2,125,1,2,1,73019,17097,7644,13088,32839,2351
591,2010,3,afternoon,20,73,1,2,0,24836,204,377,22174,1814,267
592,2010,3,afternoon,21,96,1,2,0,39117,1297,873,23537,12629,781
593,2010,3,afternoon,22,214,1,2,0,74055,1896,3934,34658,32081,1486
594,2010,3,afternoon,23,374,1,2,1,54515,270,22604,28095,2863,683
595,2010,3,afternoon,24,269,1,2,2,84319,3244,6188,23730,48787,2370
596,2010,3,afternoon,25,751,1,2,7,99711,475,83987,10249,4213,787
597,2010,3,afternoon,26,196,1,2,1,18885,49,18083,399,289,65
598,2010,3,afternoon,27,196,1,2,3,20271,59,18543,680,827,162
599,2010,3,afternoon,28,272,1,2,1,58899,8731,17802,6046,25091,1229
600,2010,3,afternoon,29,304,1,2,3,35623,84,32077,2358,713,391
601,2010,3,afternoon,3,130,1,2,1,54062,5285,10785,6964,28972,2056
602,2010,3,afternoon,30,159,1,2,2,72881,170,8570,61499,2393,249
603,2010,3,afternoon,31,100,1,2,2,34979,383,1294,28661,4303,338
604,2010,3,afternoon,32,292,1,2,3,30642,5131,3786,1823,19094,808
605,2010,3,afternoon,33,63,1,2,3,22021,4246,5558,1424,10087,706
606,2010,3,afternoon,34,43,1,2,3,13850,9750,1479,543,1610,468
607,2010,3,afternoon,35,110,1,2,2,19430,2540,13815,426,2329,320
608,2010,3,afternoon,36,21,1,2,3,6473,140,6052,122,147,12
609,2010,3,afternoon,37,28,1,2,3,2543,0,2289,191,52,11
610,2010,3,afternoon,38,125,1,2,2,22531,102,20748,474,702,505
611,2010,3,afternoon,39,72,1,2,2,18217,1492,12362,701,3236,426
612,2010,3,afternoon,4,62,1,2,0,39547,4738,1525,6236,25865,1183
613,2010,3,afternoon,40,120,1,2,0,11647,11,11070,246,33,287
614,2010,3,afternoon,41,71,1,2,0,26705,3242,8519,1681,12298,965
615,2010,3,afternoon,42,168,1,2,5,25451,710,21693,617,1982,449
616,2010,3,afternoon,43,306,1,2,17,48816,85,45844,1000,897,990
617,2010,3,afternoon,44,236,1,2,11,31493,90,30636,230,202,335
618,2010,3,afternoon,45,58,1,2,1,10098,30,9721,59,220,68
619,2010,3,afternoon,46,197,1,2,14,28550,106,20802,6494,875,273
620,2010,3,afternoon,47,8,1,2,3,2618,0,2618,0,0,0
621,2010,3,afternoon,48,48,1,2,5,13400,19,12462,519,269,131
622,2010,3,afternoon,49,352,1,2,11,44267,150,42822,489,471,335
623,2010,3,afternoon,5,54,1,2,3,34815,1313,594,4817,27043,1048
624,2010,3,afternoon,50,39,1,2,2,6970,42,5735,570,605,18
625,2010,3,afternoon,51,77,1,2,0,15570,36,9722,4931,709,172
626,2010,3,afternoon,52,41,1,2,3,23739,34,398,19148,4086,73
627,2010,3,afternoon,53,154,1,2,13,28160,51,26297,1275,279,258
628,2010,3,afternoon,54,38,1,2,4,7190,0,6910,180,74,26
629,2010,3,afternoon,55,21,1,2,0,9338,16,408,4887,3971,56
630,2010,3,afternoon,56,77,1,2,0,34743,512,1461,15297,17169,304
631,2010,3,afternoon,57,37,1,2,0,13998,333,111,10585,2890,79
632,2010,3,afternoon,58,98,1,2,2,44130,3032,577,37509,2950,62
633,2010,3,afternoon,59,58,1,2,8,16449,3185,446,9487,3104,227
634,2010,3,afternoon,6,140,1,2,13,97968,6639,3430,7133,78123,2643
635,2010,3,afternoon,60,67,1,2,14,31939,10868,874,8941,10437,819
636,2010,3,afternoon,61,211,1,2,10,41598,927,11222,23536,5473,440
637,2010,3,afternoon,62,40,1,2,2,19165,257,133,15354,3397,24
638,2010,3,afternoon,63,107,1,2,1,40381,333,1336,37260,1421,31
639,2010,3,afternoon,64,20,1,2,2,24452,345,167,12005,11776,159
640,2010,3,afternoon,65,95,1,2,3,33477,143,932,26926,5350,126
641,2010,3,afternoon,66,258,1,2,24,56293,421,27974,25583,1854,461
642,2010,3,afternoon,67,324,1,2,42,34272,11,32203,1297,258,503
643,2010,3,afternoon,68,341,1,2,19,27297,73,26054,543,226,401
644,2010,3,afternoon,69,254,1,2,15,32849,20,31332,602,419,476
645,2010,3,afternoon,7,127,1,2,1,65951,3633,2691,4771,53345,1511
646,2010,3,afternoon,70,98,1,2,8,42809,195,20584,15384,6232,414
647,2010,3,afternoon,71,293,1,2,43,47611,126,46204,672,175,434
648,2010,3,afternoon,72,31,1,2,33,21002,83,7601,1169,11761,388
649,2010,3,afternoon,73,149,1,2,5,26435,1,25394,359,198,483
650,2010,3,afternoon,74,19,1,2,2,18357,410,826,1040,15870,211
651,2010,3,afternoon,75,106,1,2,2,23204,52,15131,623,6925,473
652,2010,3,afternoon,76,62,1,2,4,14143,1359,150,1675,10375,584
653,2010,3,afternoon,77,101,1,2,6,55276,6482,7685,9007,30151,1951
654,2010,3,afternoon,8,256,1,2,6,84305,9031,7908,4828,60299,2239
655,2010,3,afternoon,9,9,1,2,7,10993,218,117,857,9701,100
656,2010,3,evening,1,155,1,2,7,55053,3526,14325,13530,22094,1578
657,2010,3,evening,10,40,1,2,6,36486,1354,343,4508,29607,674
658,2010,3,evening,11,40,1,2,6,26975,2341,340,5374,18362,558
659,2010,3,evening,12,15,1,2,5,18478,2547,31,2357,13275,268
660,2010,3,evening,13,26,1,2,5,18058,4359,531,3864,8998,306
661,2010,3,evening,14,83,1,2,4,52930,7387,2017,26892,15421,1213
662,2010,3,evening,15,117,1,2,3,64427,2866,827,26980,32755,999
663,2010,3,evening,16,121,1,2,2,56490,4287,1646,26558,22492,1507
664,2010,3,evening,17,74,1,2,2,43053,1583,694,11255,29060,461
665,2010,3,evening,18,22,1,2,1,12840,740,464,7481,4051,104
666,2010,3,evening,19,212,1,2,1,79069,1273,2804,62790,11249,953
667,2010,3,evening,2,166,1,2,1,73019,17097,7644,13088,32839,2351
668,2010,3,evening,20,58,1,2,0,24836,204,377,22174,1814,267
669,2010,3,evening,21,99,1,2,1,39117,1297,873,23537,12629,781
670,2010,3,evening,22,210,1,2,1,74055,1896,3934,34658,32081,1486
671,2010,3,evening,23,333,1,2,1,54515,270,22604,28095,2863,683
672,2010,3,evening,24,272,1,2,2,84319,3244,6188,23730,48787,2370
673,2010,3,evening,25,659,1,2,7,99711,475,83987,10249,4213,787
674,2010,3,evening,26,209,1,2,1,18885,49,18083,399,289,65
675,2010,3,evening,27,221,1,2,1,20271,59,18543,680,827,162
676,2010,3,evening,28,259,1,2,1,58899,8731,17802,6046,25091,1229
677,2010,3,evening,29,306,1,2,3,35623,84,32077,2358,713,391
678,2010,3,evening,3,129,1,2,2,54062,5285,10785,6964,28972,2056
679,2010,3,evening,30,225,1,2,3,72881,170,8570,61499,2393,249
680,2010,3,evening,31,103,1,2,3,34979,383,1294,28661,4303,338
681,2010,3,evening,32,172,1,2,4,30642,5131,3786,1823,19094,808
682,2010,3,evening,33,40,1,2,4,22021,4246,5558,1424,10087,706
683,2010,3,evening,34,39,1,2,4,13850,9750,1479,543,1610,468
684,2010,3,evening,35,73,1,2,2,19430,2540,13815,426,2329,320
685,2010,3,evening,36,24,1,2,3,6473,140,6052,122,147,12
686,2010,3,evening,37,37,1,2,3,2543,0,2289,191,52,11
687,2010,3,evening,38,130,1,2,2,22531,102,20748,474,702,505
688,2010,3,evening,39,44,1,2,2,18217,1492,12362,701,3236,426
689,2010,3,evening,4,67,1,2,0,39547,4738,1525,6236,25865,1183
690,2010,3,evening,40,113,1,2,0,11647,11,11070,246,33,287
691,2010,3,evening,41,27,1,2,0,26705,3242,8519,1681,12298,965
692,2010,3,evening,42,178,1,2,5,25451,710,21693,617,1982,449
693,2010,3,evening,43,304,1,2,17,48816,85,45844,1000,897,990
694,2010,3,evening,44,196,1,2,11,31493,90,30636,230,202,335
695,2010,3,evening,45,42,1,2,1,10098,30,9721,59,220,68
696,2010,3,evening,46,191,1,2,14,28550,106,20802,6494,875,273
697,2010,3,evening,47,4,1,2,3,2618,0,2618,0,0,0
698,2010,3,evening,48,41,1,2,5,13400,19,12462,519,269,131
699,2010,3,evening,49,362,1,2,11,44267,150,42822,489,471,335
700,2010,3,evening,5,64,1,2,3,34815,1313,594,4817,27043,1048
701,2010,3,evening,50,29,1,2,2,6970,42,5735,570,605,18
702,2010,3,evening,51,64,1,2,0,15570,36,9722,4931,709,172
703,2010,3,evening,52,54,1,2,3,23739,34,398,19148,4086,73
704,2010,3,evening,53,204,1,2,13,28160,51,26297,1275,279,258
705,2010,3,evening,54,38,1,2,4,7190,0,6910,180,74,26
706,2010,3,evening,55,21,1,2,0,9338,16,408,4887,3971,56
707,2010,3,evening,56,77,1,2,0,34743,512,1461,15297,17169,304
708,2010,3,evening,57,45,1,2,0,13998,333,111,10585,2890,79
709,2010,3,evening,58,112,1,2,2,44130,3032,577,37509,2950,62
710,2010,3,evening,59,43,1,2,8,16449,3185,446,9487,3104,227
711,2010,3,evening,6,189,1,2,13,97968,6639,3430,7133,78123,2643
712,2010,3,evening,60,80,1,2,14,31939,10868,874,8941,10437,819
713,2010,3,evening,61,211,1,2,10,41598,927,11222,23536,5473,440
714,2010,3,evening,62,46,1,2,2,19165,257,133,15354,3397,24
715,2010,3,evening,63,98,1,2,1,40381,333,1336,37260,1421,31
716,2010,3,evening,64,42,1,2,2,24452,345,167,12005,11776,159
717,2010,3,evening,65,81,1,2,3,33477,143,932,26926,5350,126
718,2010,3,evening,66,322,1,2,24,56293,421,27974,25583,1854,461
719,2010,3,evening,67,325,1,2,42,34272,11,32203,1297,258,503
720,2010,3,evening,68,304,1,2,19,27297,73,26054,543,226,401
721,2010,3,evening,69,248,1,2,15,32849,20,31332,602,419,476
722,2010,3,evening,7,150,1,2,1,65951,3633,2691,4771,53345,1511
723,2010,3,evening,70,109,1,2,8,42809,195,20584,15384,6232,414
724,2010,3,evening,71,292,1,2,43,47611,126,46204,672,175,434
725,2010,3,evening,72,24,1,2,33,21002,83,7601,1169,11761,388
726,2010,3,evening,73,103,1,2,5,26435,1,25394,359,198,483
727,2010,3,evening,74,19,1,2,2,18357,410,826,1040,15870,211
728,2010,3,evening,75,97,1,2,2,23204,52,15131,623,6925,473
729,2010,3,evening,76,29,1,2,3,14143,1359,150,1675,10375,584
730,2010,3,evening,77,97,1,2,4,55276,6482,7685,9007,30151,1951
731,2010,3,evening,8,304,1,2,5,84305,9031,7908,4828,60299,2239
732,2010,3,evening,9,5,1,2,5,10993,218,117,857,9701,100
