,Community,month,year,Street_lights
4434,46,2,2012,40
4435,46,2,2013,26
4436,46,2,2014,26
4437,46,2,2015,69
4438,46,2,2016,160
4439,46,2,2017,77
4440,46,2,2018,147
4441,46,3,2011,42
4442,46,3,2012,33
4443,46,3,2013,20
4444,46,3,2014,28
4445,46,3,2015,111
4446,46,3,2016,125
4447,46,3,2017,63
4448,46,3,2018,136
4449,46,4,2011,38
4450,46,4,2012,32
4451,46,4,2013,37
4452,46,4,2014,51
4453,46,4,2015,114
4454,46,4,2016,59
4455,46,4,2017,118
4456,46,4,2018,34
4457,46,5,2011,63
4458,46,5,2012,27
4459,46,5,2013,22
4460,46,5,2014,54
4461,46,5,2015,124
4462,46,5,2016,21
4463,46,5,2017,84
4464,46,5,2018,55
4465,46,6,2011,71
4466,46,6,2012,32
4467,46,6,2013,31
4468,46,6,2014,127
4469,46,6,2015,195
4470,46,6,2016,95
4471,46,6,2017,88
4472,46,6,2018,134
4473,46,7,2011,70
4474,46,7,2012,51
4475,46,7,2013,28
4476,46,7,2014,221
4477,46,7,2015,246
4478,46,7,2016,270
4479,46,7,2017,154
4480,46,7,2018,158
4481,46,8,2011,81
4482,46,8,2012,40
4483,46,8,2013,46
4484,46,8,2014,199
4485,46,8,2015,294
4486,46,8,2016,229
4487,46,8,2017,156
4488,46,8,2018,110
4489,46,9,2010,2
4490,46,9,2011,80
4491,46,9,2012,43
4492,46,9,2013,39
4493,46,9,2014,234
4494,46,9,2015,250
4495,46,9,2016,120
4496,46,9,2017,91
4497,46,9,2018,108
4498,46,10,2010,1
4499,46,10,2011,70
4500,46,10,2012,79
4501,46,10,2013,41
4502,46,10,2014,233
4503,46,10,2015,182
4504,46,10,2016,186
4505,46,10,2017,218
4506,46,10,2018,130
4507,46,11,2010,7
4508,46,11,2011,47
4509,46,11,2012,45
4510,46,11,2013,21
4511,46,11,2014,180
4512,46,11,2015,220
4513,46,11,2016,98
4514,46,11,2017,114
4515,46,12,2010,12
4516,46,12,2011,66
4517,46,12,2012,20
4518,46,12,2013,21
4519,46,12,2014,114
4520,46,12,2015,247
4521,46,12,2016,133
4522,46,12,2017,103
4523,47,1,2011,2
4524,47,1,2012,4
4525,47,1,2013,2
4526,47,1,2014,4
4527,47,1,2015,31
4528,47,1,2016,25
4529,47,1,2017,9
4530,47,1,2018,73
4531,47,2,2011,5
4532,47,2,2012,6
4533,47,2,2014,5
4534,47,2,2015,3
4535,47,2,2016,10
4536,47,2,2017,10
4537,47,2,2018,4
4538,47,3,2011,3
4539,47,3,2013,3
4540,47,3,2014,7
4541,47,3,2015,8
4542,47,3,2017,3
4543,47,3,2018,26
4544,47,4,2011,9
4545,47,4,2012,3
4546,47,4,2013,2
4547,47,4,2014,4
4548,47,4,2015,24
4549,47,4,2017,13
4550,47,4,2018,10
4551,47,5,2011,14
4552,47,5,2012,5
4553,47,5,2014,1
4554,47,5,2015,18
4555,47,5,2016,2
4556,47,5,2017,20
4557,47,5,2018,9
4558,47,6,2011,7
4559,47,6,2012,1
4560,47,6,2013,5
4561,47,6,2014,10
4562,47,6,2015,9
4563,47,6,2016,7
4564,47,6,2017,14
4565,47,6,2018,28
4566,47,7,2011,6
4567,47,7,2012,11
4568,47,7,2013,5
4569,47,7,2014,6
4570,47,7,2015,8
4571,47,7,2016,9
4572,47,7,2017,31
4573,47,7,2018,112
4574,47,8,2011,9
4575,47,8,2012,10
4576,47,8,2013,12
4577,47,8,2014,6
4578,47,8,2015,12
4579,47,8,2016,81
4580,47,8,2017,6
4581,47,8,2018,36
4582,47,9,2011,5
4583,47,9,2012,10
4584,47,9,2013,15
4585,47,9,2014,4
4586,47,9,2015,8
4587,47,9,2016,30
4588,47,9,2017,11
4589,47,9,2018,22
4590,47,10,2010,1
4591,47,10,2011,8
4592,47,10,2012,7
4593,47,10,2013,9
4594,47,10,2014,29
4595,47,10,2015,8
4596,47,10,2016,13
4597,47,10,2017,18
4598,47,10,2018,6
4599,47,11,2011,7
4600,47,11,2012,6
4601,47,11,2013,2
4602,47,11,2015,14
4603,47,11,2016,13
4604,47,11,2017,28
4605,47,12,2011,11
4606,47,12,2012,1
4607,47,12,2013,4
4608,47,12,2014,5
4609,47,12,2015,37
4610,47,12,2016,1
4611,47,12,2017,9
4612,48,1,2011,33
4613,48,1,2012,29
4614,48,1,2013,19
4615,48,1,2014,38
4616,48,1,2015,63
4617,48,1,2016,31
4618,48,1,2017,59
4619,48,1,2018,65
4620,48,2,2011,21
4621,48,2,2012,40
4622,48,2,2013,12
4623,48,2,2014,17
4624,48,2,2015,59
4625,48,2,2016,97
4626,48,2,2017,42
4627,48,2,2018,69
4628,48,3,2011,41
4629,48,3,2012,29
4630,48,3,2013,19
4631,48,3,2014,27
4632,48,3,2015,75
4633,48,3,2016,209
4634,48,3,2017,98
4635,48,3,2018,90
4636,48,4,2011,36
4637,48,4,2012,29
4638,48,4,2013,34
4639,48,4,2014,49
4640,48,4,2015,69
4641,48,4,2016,72
4642,48,4,2017,93
4643,48,4,2018,81
4644,48,5,2011,30
4645,48,5,2012,24
4646,48,5,2013,19
4647,48,5,2014,20
4648,48,5,2015,133
4649,48,5,2016,85
4650,48,5,2017,82
4651,48,5,2018,31
4652,48,6,2011,35
4653,48,6,2012,19
4654,48,6,2013,25
4655,48,6,2014,113
4656,48,6,2015,168
4657,48,6,2016,79
4658,48,6,2017,51
4659,48,6,2018,64
4660,48,7,2011,45
4661,48,7,2012,46
4662,48,7,2013,31
4663,48,7,2014,107
4664,48,7,2015,100
4665,48,7,2016,145
4666,48,7,2017,74
4667,48,7,2018,101
4668,48,8,2011,61
4669,48,8,2012,56
4670,48,8,2013,29
4671,48,8,2014,164
4672,48,8,2015,117
4673,48,8,2016,158
4674,48,8,2017,99
4675,48,8,2018,82
4676,48,9,2011,54
4677,48,9,2012,48
4678,48,9,2013,61
4679,48,9,2014,165
4680,48,9,2015,124
4681,48,9,2016,101
4682,48,9,2017,51
4683,48,9,2018,73
4684,48,10,2010,6
4685,48,10,2011,82
4686,48,10,2012,49
4687,48,10,2013,49
4688,48,10,2014,198
4689,48,10,2015,121
4690,48,10,2016,96
4691,48,10,2017,138
4692,48,10,2018,99
4693,48,11,2010,5
4694,48,11,2011,77
4695,48,11,2012,26
4696,48,11,2013,31
4697,48,11,2014,184
4698,48,11,2015,48
4699,48,11,2016,62
4700,48,11,2017,131
4701,48,12,2010,11
4702,48,12,2011,41
4703,48,12,2012,22
4704,48,12,2013,16
4705,48,12,2014,144
4706,48,12,2015,40
4707,48,12,2016,41
4708,48,12,2017,37
4709,49,1,2011,75
4710,49,1,2012,84
4711,49,1,2013,37
4712,49,1,2014,56
4713,49,1,2015,162
4714,49,1,2016,179
4715,49,1,2017,281
4716,49,1,2018,207
4717,49,2,2011,37
4718,49,2,2012,62
4719,49,2,2013,44
4720,49,2,2014,52
4721,49,2,2015,67
4722,49,2,2016,173
4723,49,2,2017,90
4724,49,2,2018,176
4725,49,3,2011,78
4726,49,3,2012,42
4727,49,3,2013,35
4728,49,3,2014,74
4729,49,3,2015,236
4730,49,3,2016,139
4731,49,3,2017,207
4732,49,3,2018,229
4733,49,4,2011,42
4734,49,4,2012,44
4735,49,4,2013,33
4736,49,4,2014,166
4737,49,4,2015,275
4738,49,4,2016,160
4739,49,4,2017,163
4740,49,4,2018,84
4741,49,5,2011,70
4742,49,5,2012,58
4743,49,5,2013,55
4744,49,5,2014,209
4745,49,5,2015,367
4746,49,5,2016,205
4747,49,5,2017,142
4748,49,5,2018,205
4749,49,6,2011,103
4750,49,6,2012,48
4751,49,6,2013,74
4752,49,6,2014,281
4753,49,6,2015,179
4754,49,6,2016,229
4755,49,6,2017,161
4756,49,6,2018,251
4757,49,7,2011,94
4758,49,7,2012,94
4759,49,7,2013,88
4760,49,7,2014,569
4761,49,7,2015,358
4762,49,7,2016,397
4763,49,7,2017,189
4764,49,7,2018,290
4765,49,8,2011,139
4766,49,8,2012,105
4767,49,8,2013,78
4768,49,8,2014,311
4769,49,8,2015,403
4770,49,8,2016,606
4771,49,8,2017,151
4772,49,8,2018,161
4773,49,9,2010,1
4774,49,9,2011,132
4775,49,9,2012,98
4776,49,9,2013,84
4777,49,9,2014,335
4778,49,9,2015,306
4779,49,9,2016,277
4780,49,9,2017,146
4781,49,9,2018,347
4782,49,10,2010,10
4783,49,10,2011,86
4784,49,10,2012,108
4785,49,10,2013,107
4786,49,10,2014,302
4787,49,10,2015,302
4788,49,10,2016,303
4789,49,10,2017,249
4790,49,10,2018,222
4791,49,11,2010,14
4792,49,11,2011,136
4793,49,11,2012,79
4794,49,11,2013,66
4795,49,11,2014,258
4796,49,11,2015,376
4797,49,11,2016,229
4798,49,11,2017,171
4799,49,12,2010,22
4800,49,12,2011,108
4801,49,12,2012,38
4802,49,12,2013,52
4803,49,12,2014,150
4804,49,12,2015,251
4805,49,12,2016,135
4806,49,12,2017,94
4807,50,1,2011,8
4808,50,1,2012,8
4809,50,1,2013,3
4810,50,1,2014,1
4811,50,1,2015,15
4812,50,1,2016,18
4813,50,1,2017,20
4814,50,1,2018,5
4815,50,2,2011,11
4816,50,2,2012,5
4817,50,2,2013,6
4818,50,2,2014,3
4819,50,2,2015,8
4820,50,2,2016,10
4821,50,2,2017,14
4822,50,2,2018,15
4823,50,3,2011,14
4824,50,3,2012,10
4825,50,3,2013,7
4826,50,3,2014,7
4827,50,3,2015,10
4828,50,3,2016,23
4829,50,3,2017,8
4830,50,3,2018,10
4831,50,4,2011,3
4832,50,4,2012,6
4833,50,4,2013,10
4834,50,4,2014,13
4835,50,4,2015,13
4836,50,4,2016,16
4837,50,4,2017,27
4838,50,4,2018,46
4839,50,5,2011,3
4840,50,5,2012,5
4841,50,5,2013,7
4842,50,5,2014,33
4843,50,5,2015,40
4844,50,5,2016,8
4845,50,5,2017,14
4846,50,5,2018,21
4847,50,6,2011,4
4848,50,6,2012,8
4849,50,6,2013,8
4850,50,6,2014,30
4851,50,6,2015,25
4852,50,6,2016,39
4853,50,6,2017,12
4854,50,6,2018,14
4855,50,7,2011,9
4856,50,7,2012,10
4857,50,7,2013,7
4858,50,7,2014,36
4859,50,7,2015,27
4860,50,7,2016,41
4861,50,7,2017,26
4862,50,7,2018,32
4863,50,8,2011,9
4864,50,8,2012,14
4865,50,8,2013,11
4866,50,8,2014,44
4867,50,8,2015,24
4868,50,8,2016,49
4869,50,8,2017,22
4870,50,8,2018,31
4871,50,9,2011,40
4872,50,9,2012,27
4873,50,9,2013,13
4874,50,9,2014,44
4875,50,9,2015,21
4876,50,9,2016,59
4877,50,9,2017,11
4878,50,9,2018,27
4879,50,10,2011,10
4880,50,10,2012,15
4881,50,10,2013,9
4882,50,10,2014,52
4883,50,10,2015,26
4884,50,10,2016,49
4885,50,10,2017,20
4886,50,10,2018,23
4887,50,11,2010,1
4888,50,11,2011,14
4889,50,11,2012,16
4890,50,11,2013,10
4891,50,11,2014,6
4892,50,11,2015,20
4893,50,11,2016,86
4894,50,11,2017,17
4895,50,12,2010,1
4896,50,12,2011,6
4897,50,12,2012,11
4898,50,12,2013,3
4899,50,12,2014,18
4900,50,12,2015,37
4901,50,12,2016,5
4902,50,12,2017,5
4903,51,1,2011,14
4904,51,1,2012,14
4905,51,1,2013,28
4906,51,1,2014,21
4907,51,1,2015,46
4908,51,1,2016,94
4909,51,1,2017,30
4910,51,1,2018,75
4911,51,2,2011,17
4912,51,2,2012,18
4913,51,2,2013,15
4914,51,2,2014,12
4915,51,2,2015,45
4916,51,2,2016,63
4917,51,2,2017,37
4918,51,2,2018,131
4919,51,3,2011,46
4920,51,3,2012,21
4921,51,3,2013,18
4922,51,3,2014,41
4923,51,3,2015,130
4924,51,3,2016,51
4925,51,3,2017,33
4926,51,3,2018,121
4927,51,4,2011,45
4928,51,4,2012,17
4929,51,4,2013,24
4930,51,4,2014,27
4931,51,4,2015,128
4932,51,4,2016,61
4933,51,4,2017,39
4934,51,4,2018,25
4935,51,5,2011,30
4936,51,5,2012,24
4937,51,5,2013,13
4938,51,5,2014,114
4939,51,5,2015,90
4940,51,5,2016,57
4941,51,5,2017,68
4942,51,5,2018,58
4943,51,6,2011,46
4944,51,6,2012,29
4945,51,6,2013,15
4946,51,6,2014,111
4947,51,6,2015,86
4948,51,6,2016,44
4949,51,6,2017,54
4950,51,6,2018,50
4951,51,7,2011,57
4952,51,7,2012,47
4953,51,7,2013,31
4954,51,7,2014,126
4955,51,7,2015,241
4956,51,7,2016,151
4957,51,7,2017,44
4958,51,7,2018,69
4959,51,8,2011,68
4960,51,8,2012,84
4961,51,8,2013,36
4962,51,8,2014,135
4963,51,8,2015,170
4964,51,8,2016,144
4965,51,8,2017,48
4966,51,8,2018,81
4967,51,9,2010,1
4968,51,9,2011,35
4969,51,9,2012,59
4970,51,9,2013,23
4971,51,9,2014,137
4972,51,9,2015,171
4973,51,9,2016,34
4974,51,9,2017,30
4975,51,9,2018,44
4976,51,10,2010,6
4977,51,10,2011,32
4978,51,10,2012,56
4979,51,10,2013,27
4980,51,10,2014,147
4981,51,10,2015,97
4982,51,10,2016,66
4983,51,10,2017,139
4984,51,10,2018,51
4985,51,11,2010,14
4986,51,11,2011,20
4987,51,11,2012,38
4988,51,11,2013,33
4989,51,11,2014,77
4990,51,11,2015,131
4991,51,11,2016,102
4992,51,11,2017,44
4993,51,12,2010,3
4994,51,12,2011,16
4995,51,12,2012,26
4996,51,12,2013,15
4997,51,12,2014,64
4998,51,12,2015,140
4999,51,12,2016,35
5000,51,12,2017,58
5001,52,1,2011,19
5002,52,1,2012,20
5003,52,1,2013,30
5004,52,1,2014,43
5005,52,1,2015,72
5006,52,1,2016,63
5007,52,1,2017,126
5008,52,1,2018,89
5009,52,2,2011,28
5010,52,2,2012,14
5011,52,2,2013,14
5012,52,2,2014,16
5013,52,2,2015,67
5014,52,2,2016,151
5015,52,2,2017,101
5016,52,2,2018,116
5017,52,3,2011,39
5018,52,3,2012,39
5019,52,3,2013,23
5020,52,3,2014,38
5021,52,3,2015,116
5022,52,3,2016,116
5023,52,3,2017,85
5024,52,3,2018,102
5025,52,4,2004,1
5026,52,4,2011,20
5027,52,4,2012,15
5028,52,4,2013,8
5029,52,4,2014,36
5030,52,4,2015,108
5031,52,4,2016,53
5032,52,4,2017,89
5033,52,4,2018,71
5034,52,5,2011,41
5035,52,5,2012,40
5036,52,5,2013,15
5037,52,5,2014,70
5038,52,5,2015,183
5039,52,5,2016,37
5040,52,5,2017,59
5041,52,5,2018,104
5042,52,6,2011,42
5043,52,6,2012,35
5044,52,6,2013,31
5045,52,6,2014,99
5046,52,6,2015,153
5047,52,6,2016,78
5048,52,6,2017,86
5049,52,6,2018,101
5050,52,7,2011,47
5051,52,7,2012,30
5052,52,7,2013,26
5053,52,7,2014,154
5054,52,7,2015,291
5055,52,7,2016,154
5056,52,7,2017,66
5057,52,7,2018,63
5058,52,8,2011,61
5059,52,8,2012,64
5060,52,8,2013,26
5061,52,8,2014,77
5062,52,8,2015,352
5063,52,8,2016,239
5064,52,8,2017,48
5065,52,8,2018,149
5066,52,9,2011,31
5067,52,9,2012,38
5068,52,9,2013,12
5069,52,9,2014,178
5070,52,9,2015,195
5071,52,9,2016,104
5072,52,9,2017,78
5073,52,9,2018,93
5074,52,10,2010,8
5075,52,10,2011,58
5076,52,10,2012,35
5077,52,10,2013,23
5078,52,10,2014,73
5079,52,10,2015,201
5080,52,10,2016,91
5081,52,10,2017,166
5082,52,10,2018,143
5083,52,11,2010,10
5084,52,11,2011,64
5085,52,11,2012,39
5086,52,11,2013,14
5087,52,11,2014,96
5088,52,11,2015,104
5089,52,11,2016,31
5090,52,11,2017,44
5091,52,12,2010,10
5092,52,12,2011,24
5093,52,12,2012,9
5094,52,12,2013,15
5095,52,12,2014,85
5096,52,12,2015,132
5097,52,12,2016,45
5098,52,12,2017,48
5099,53,1,2011,37
5100,53,1,2012,44
5101,53,1,2013,27
5102,53,1,2014,27
5103,53,1,2015,148
5104,53,1,2016,128
5105,53,1,2017,235
5106,53,1,2018,106
5107,53,2,2011,17
5108,53,2,2012,53
5109,53,2,2013,18
5110,53,2,2014,33
5111,53,2,2015,90
5112,53,2,2016,155
5113,53,2,2017,118
5114,53,2,2018,201
5115,53,3,2011,25
5116,53,3,2012,36
5117,53,3,2013,28
5118,53,3,2014,50
5119,53,3,2015,166
5120,53,3,2016,98
5121,53,3,2017,83
5122,53,3,2018,95
5123,53,4,2011,25
5124,53,4,2012,33
5125,53,4,2013,29
5126,53,4,2014,74
5127,53,4,2015,135
5128,53,4,2016,67
5129,53,4,2017,108
5130,53,4,2018,78
5131,53,5,2011,34
5132,53,5,2012,32
5133,53,5,2013,41
5134,53,5,2014,213
5135,53,5,2015,196
5136,53,5,2016,119
5137,53,5,2017,105
5138,53,5,2018,136
5139,53,6,2011,82
5140,53,6,2012,67
5141,53,6,2013,40
5142,53,6,2014,163
5143,53,6,2015,206
5144,53,6,2016,255
5145,53,6,2017,124
5146,53,6,2018,182
5147,53,7,2011,65
5148,53,7,2012,109
5149,53,7,2013,57
5150,53,7,2014,296
5151,53,7,2015,178
5152,53,7,2016,265
5153,53,7,2017,157
5154,53,7,2018,301
5155,53,8,2011,90
5156,53,8,2012,102
5157,53,8,2013,47
5158,53,8,2014,189
5159,53,8,2015,190
5160,53,8,2016,334
5161,53,8,2017,124
5162,53,8,2018,180
5163,53,9,2010,4
5164,53,9,2011,79
5165,53,9,2012,84
5166,53,9,2013,45
5167,53,9,2014,312
5168,53,9,2015,191
5169,53,9,2016,132
5170,53,9,2017,122
5171,53,9,2018,172
5172,53,10,2010,7
5173,53,10,2011,74
5174,53,10,2012,75
5175,53,10,2013,64
5176,53,10,2014,262
5177,53,10,2015,160
5178,53,10,2016,145
5179,53,10,2017,179
5180,53,10,2018,120
5181,53,11,2010,4
5182,53,11,2011,67
5183,53,11,2012,78
5184,53,11,2013,71
5185,53,11,2014,98
5186,53,11,2015,298
5187,53,11,2016,147
5188,53,11,2017,216
5189,53,12,2010,8
5190,53,12,2011,30
5191,53,12,2012,39
5192,53,12,2013,30
5193,53,12,2014,113
5194,53,12,2015,94
5195,53,12,2016,62
5196,53,12,2017,77
5197,54,1,2011,1
5198,54,1,2012,6
5199,54,1,2013,4
5200,54,1,2014,4
5201,54,1,2015,16
5202,54,1,2016,8
5203,54,1,2017,9
5204,54,1,2018,7
5205,54,2,2011,2
5206,54,2,2012,1
5207,54,2,2013,5
5208,54,2,2014,4
5209,54,2,2015,6
5210,54,2,2016,20
5211,54,2,2017,3
5212,54,2,2018,12
5213,54,3,2011,2
5214,54,3,2012,6
5215,54,3,2013,6
5216,54,3,2014,15
5217,54,3,2015,6
5218,54,3,2016,31
5219,54,3,2017,11
5220,54,3,2018,13
5221,54,4,2011,3
5222,54,4,2012,1
5223,54,4,2013,2
5224,54,4,2014,7
5225,54,4,2015,1
5226,54,4,2016,5
5227,54,4,2017,5
5228,54,4,2018,4
5229,54,5,2011,2
5230,54,5,2012,6
5231,54,5,2013,3
5232,54,5,2014,28
5233,54,5,2015,23
5234,54,5,2016,42
5235,54,5,2017,2
5236,54,5,2018,9
5237,54,6,2010,1
5238,54,6,2011,2
5239,54,6,2012,9
5240,54,6,2013,11
5241,54,6,2014,13
5242,54,6,2015,27
5243,54,6,2016,31
5244,54,6,2017,13
5245,54,6,2018,9
5246,54,7,2011,3
5247,54,7,2012,3
5248,54,7,2013,8
5249,54,7,2014,10
5250,54,7,2015,15
5251,54,7,2016,50
5252,54,7,2017,41
5253,54,7,2018,24
5254,54,8,2011,4
5255,54,8,2012,9
5256,54,8,2013,6
5257,54,8,2014,11
5258,54,8,2015,22
5259,54,8,2016,34
5260,54,8,2017,7
5261,54,8,2018,11
5262,54,9,2011,6
5263,54,9,2012,5
5264,54,9,2013,3
5265,54,9,2014,63
5266,54,9,2015,31
5267,54,9,2016,17
5268,54,9,2017,7
5269,54,9,2018,34
5270,54,10,2011,7
5271,54,10,2012,9
5272,54,10,2013,13
5273,54,10,2014,11
5274,54,10,2015,57
5275,54,10,2016,18
5276,54,10,2017,24
5277,54,10,2018,24
5278,54,11,2011,6
5279,54,11,2012,1
5280,54,11,2013,2
5281,54,11,2014,18
5282,54,11,2015,10
5283,54,11,2016,37
5284,54,11,2017,28
5285,54,12,2010,1
5286,54,12,2011,3
5287,54,12,2012,2
5288,54,12,2013,3
5289,54,12,2014,7
5290,54,12,2015,8
5291,54,12,2016,11
5292,54,12,2017,4
5293,55,1,2011,18
5294,55,1,2012,15
5295,55,1,2013,21
5296,55,1,2014,13
5297,55,1,2015,21
5298,55,1,2016,61
5299,55,1,2017,74
5300,55,1,2018,46
5301,55,2,2011,9
5302,55,2,2012,21
5303,55,2,2013,12
5304,55,2,2014,8
5305,55,2,2015,30
5306,55,2,2016,47
5307,55,2,2017,18
5308,55,2,2018,42
5309,55,3,2011,25
5310,55,3,2012,26
5311,55,3,2013,18
5312,55,3,2014,19
5313,55,3,2015,21
5314,55,3,2016,52
5315,55,3,2017,90
5316,55,3,2018,80
5317,55,4,2011,28
5318,55,4,2012,10
5319,55,4,2013,6
5320,55,4,2014,5
5321,55,4,2015,26
5322,55,4,2016,35
5323,55,4,2017,24
5324,55,4,2018,36
5325,55,5,2011,20
5326,55,5,2012,6
5327,55,5,2013,19
5328,55,5,2014,26
5329,55,5,2015,28
5330,55,5,2016,25
5331,55,5,2017,50
5332,55,5,2018,59
5333,55,6,2011,31
5334,55,6,2012,8
5335,55,6,2013,17
5336,55,6,2014,107
5337,55,6,2015,19
5338,55,6,2016,47
5339,55,6,2017,61
5340,55,6,2018,17
5341,55,7,2011,15
5342,55,7,2012,16
5343,55,7,2013,10
5344,55,7,2014,108
5345,55,7,2015,46
5346,55,7,2016,39
5347,55,7,2017,74
5348,55,7,2018,61
5349,55,8,2011,14
5350,55,8,2012,29
5351,55,8,2013,9
5352,55,8,2014,139
5353,55,8,2015,42
5354,55,8,2016,109
5355,55,8,2017,47
5356,55,8,2018,71
5357,55,9,2011,29
5358,55,9,2012,26
5359,55,9,2013,10
5360,55,9,2014,53
5361,55,9,2015,40
5362,55,9,2016,52
5363,55,9,2017,40
5364,55,9,2018,27
5365,55,10,2010,9
5366,55,10,2011,16
5367,55,10,2012,27
5368,55,10,2013,29
5369,55,10,2014,22
5370,55,10,2015,65
5371,55,10,2016,20
5372,55,10,2017,46
5373,55,10,2018,83
5374,55,11,2010,7
5375,55,11,2011,26
5376,55,11,2012,16
5377,55,11,2013,17
5378,55,11,2014,25
5379,55,11,2015,42
5380,55,11,2016,35
5381,55,11,2017,40
5382,55,12,2010,16
5383,55,12,2011,9
5384,55,12,2012,18
5385,55,12,2013,21
5386,55,12,2014,31
5387,55,12,2015,54
5388,55,12,2016,60
5389,55,12,2017,42
5390,56,1,2011,35
5391,56,1,2012,42
5392,56,1,2013,37
5393,56,1,2014,46
5394,56,1,2015,90
5395,56,1,2016,130
5396,56,1,2017,188
5397,56,1,2018,202
5398,56,2,2011,50
5399,56,2,2012,23
5400,56,2,2013,37
5401,56,2,2014,58
5402,56,2,2015,78
5403,56,2,2016,123
5404,56,2,2017,178
5405,56,2,2018,184
5406,56,3,2011,62
5407,56,3,2012,31
5408,56,3,2013,26
5409,56,3,2014,45
5410,56,3,2015,189
5411,56,3,2016,224
5412,56,3,2017,108
5413,56,3,2018,98
5414,56,4,2011,63
5415,56,4,2012,21
5416,56,4,2013,51
5417,56,4,2014,153
5418,56,4,2015,138
5419,56,4,2016,92
5420,56,4,2017,166
5421,56,4,2018,44
5422,56,5,2011,37
5423,56,5,2012,26
5424,56,5,2013,37
5425,56,5,2014,106
5426,56,5,2015,145
5427,56,5,2016,93
5428,56,5,2017,120
5429,56,5,2018,146
5430,56,6,2011,70
5431,56,6,2012,28
5432,56,6,2013,22
5433,56,6,2014,168
5434,56,6,2015,104
5435,56,6,2016,128
5436,56,6,2017,127
5437,56,6,2018,107
5438,56,7,2011,76
5439,56,7,2012,57
5440,56,7,2013,83
5441,56,7,2014,184
5442,56,7,2015,128
5443,56,7,2016,149
5444,56,7,2017,138
5445,56,7,2018,111
5446,56,8,2011,70
5447,56,8,2012,73
5448,56,8,2013,52
5449,56,8,2014,154
5450,56,8,2015,160
5451,56,8,2016,196
5452,56,8,2017,145
5453,56,8,2018,108
5454,56,9,2011,91
5455,56,9,2012,58
5456,56,9,2013,52
5457,56,9,2014,229
5458,56,9,2015,162
5459,56,9,2016,175
5460,56,9,2017,119
5461,56,9,2018,135
5462,56,10,2011,89
5463,56,10,2012,76
5464,56,10,2013,26
5465,56,10,2014,156
5466,56,10,2015,156
5467,56,10,2016,224
5468,56,10,2017,249
5469,56,10,2018,97
5470,56,11,2010,3
5471,56,11,2011,64
5472,56,11,2012,26
5473,56,11,2013,41
5474,56,11,2014,137
5475,56,11,2015,74
5476,56,11,2016,149
5477,56,11,2017,121
5478,56,12,2010,15
5479,56,12,2011,54
5480,56,12,2012,36
5481,56,12,2013,47
5482,56,12,2014,96
5483,56,12,2015,175
5484,56,12,2016,127
5485,56,12,2017,98
5486,57,1,2011,10
5487,57,1,2012,10
5488,57,1,2013,12
5489,57,1,2014,15
5490,57,1,2015,33
5491,57,1,2016,51
5492,57,1,2017,63
5493,57,1,2018,123
5494,57,2,2011,11
5495,57,2,2012,3
5496,57,2,2013,4
5497,57,2,2014,11
5498,57,2,2015,25
5499,57,2,2016,78
5500,57,2,2017,32
5501,57,2,2018,60
5502,57,3,2011,16
5503,57,3,2012,10
5504,57,3,2013,7
5505,57,3,2014,5
5506,57,3,2015,22
5507,57,3,2016,44
5508,57,3,2017,31
5509,57,3,2018,32
5510,57,4,2011,19
5511,57,4,2012,4
5512,57,4,2013,12
5513,57,4,2014,15
5514,57,4,2015,14
5515,57,4,2016,33
5516,57,4,2017,24
5517,57,4,2018,24
5518,57,5,2011,13
5519,57,5,2012,7
5520,57,5,2013,9
5521,57,5,2014,37
5522,57,5,2015,13
5523,57,5,2016,35
5524,57,5,2017,28
5525,57,5,2018,22
5526,57,6,2011,24
5527,57,6,2012,15
5528,57,6,2013,6
5529,57,6,2014,45
5530,57,6,2015,29
5531,57,6,2016,27
5532,57,6,2017,28
5533,57,6,2018,19
5534,57,7,2011,18
5535,57,7,2012,16
5536,57,7,2013,19
5537,57,7,2014,33
5538,57,7,2015,12
5539,57,7,2016,37
5540,57,7,2017,24
5541,57,7,2018,27
5542,57,8,2011,11
5543,57,8,2012,23
5544,57,8,2013,13
5545,57,8,2014,51
5546,57,8,2015,33
5547,57,8,2016,64
5548,57,8,2017,26
5549,57,8,2018,34
5550,57,9,2011,26
5551,57,9,2012,16
5552,57,9,2013,17
5553,57,9,2014,29
5554,57,9,2015,22
5555,57,9,2016,44
5556,57,9,2017,39
5557,57,9,2018,25
5558,57,10,2010,1
5559,57,10,2011,33
5560,57,10,2012,10
5561,57,10,2013,8
5562,57,10,2014,13
5563,57,10,2015,23
5564,57,10,2016,54
5565,57,10,2017,31
5566,57,10,2018,31
5567,57,11,2010,8
5568,57,11,2011,23
5569,57,11,2012,5
5570,57,11,2013,9
5571,57,11,2014,23
5572,57,11,2015,19
5573,57,11,2016,48
5574,57,11,2017,18
5575,57,12,2010,6
5576,57,12,2011,15
5577,57,12,2012,5
5578,57,12,2013,3
5579,57,12,2014,15
5580,57,12,2015,47
5581,57,12,2016,41
5582,57,12,2017,15
5583,58,1,2011,41
5584,58,1,2012,17
5585,58,1,2013,8
5586,58,1,2014,10
5587,58,1,2015,48
5588,58,1,2016,55
5589,58,1,2017,125
5590,58,1,2018,76
5591,58,2,2011,14
5592,58,2,2012,17
5593,58,2,2013,11
5594,58,2,2014,11
5595,58,2,2015,106
5596,58,2,2016,78
5597,58,2,2017,103
5598,58,2,2018,54
